question_id,prompt,correct_answer,distractor,correct
1513,"Q: Which word is longer, ""later"" or ""cloudy""?
A:",cloudy,later,0.75
1514,"Q: Which word is longer, ""certainly"" or ""during""?
A:",certainly,during,0.25
1515,"Q: Which word is longer, ""bank"" or ""eat""?
A:",bank,eat,1.0
1516,"Q: Which word is longer, ""fruit"" or ""math""?
A:",fruit,math,0.65
1517,"Q: Which word is longer, ""his"" or ""rent""?
A:",rent,his,0.8
1518,"Q: Which word is longer, ""details"" or ""purse""?
A:",details,purse,1.0
1519,"Q: Which word is longer, ""right"" or ""most""?
A:",right,most,0.75
1520,"Q: Which word is longer, ""guide"" or ""enough""?
A:",enough,guide,0.6
1521,"Q: Which word is longer, ""anymore"" or ""guide""?
A:",anymore,guide,0.9
1522,"Q: Which word is longer, ""eat"" or ""page""?
A:",page,eat,1.0
1523,"Q: Which word is longer, ""until"" or ""bag""?
A:",until,bag,1.0
1524,"Q: Which word is longer, ""itself"" or ""save""?
A:",itself,save,1.0
1525,"Q: Which word is longer, ""coat"" or ""machine""?
A:",machine,coat,0.1
1526,"Q: Which word is longer, ""mother"" or ""write""?
A:",mother,write,0.15
1527,"Q: Which word is longer, ""listen"" or ""tired""?
A:",listen,tired,1.0
1528,"Q: Which word is longer, ""nature"" or ""lazy""?
A:",nature,lazy,0.85
1529,"Q: Which word is longer, ""kilo"" or ""along""?
A:",along,kilo,1.0
1530,"Q: Which word is longer, ""rich"" or ""reason""?
A:",reason,rich,1.0
1531,"Q: Which word is longer, ""uniform"" or ""neighbor""?
A:",neighbor,uniform,0.8
1532,"Q: Which word is longer, ""customer"" or ""cream""?
A:",customer,cream,1.0
1533,"Q: Which word is longer, ""the"" or ""badly""?
A:",badly,the,1.0
1534,"Q: Which word is longer, ""so"" or ""birthday""?
A:",birthday,so,1.0
1535,"Q: Which word is longer, ""us"" or ""pig""?
A:",pig,us,0.75
1536,"Q: Which word is longer, ""computer"" or ""nurse""?
A:",computer,nurse,1.0
1537,"Q: Which word is longer, ""up"" or ""anymore""?
A:",anymore,up,0.95
1538,"Q: Which word is longer, ""rich"" or ""angry""?
A:",angry,rich,0.2
1539,"Q: Which word is longer, ""menu"" or ""person""?
A:",person,menu,0.95
1540,"Q: Which word is longer, ""great"" or ""bird""?
A:",great,bird,0.9
1541,"Q: Which word is longer, ""lucky"" or ""single""?
A:",single,lucky,1.0
1542,"Q: Which word is longer, ""enough"" or ""be""?
A:",enough,be,0.85
1543,"Q: Which word is longer, ""advice"" or ""belt""?
A:",advice,belt,1.0
1544,"Q: Which word is longer, ""walk"" or ""broken""?
A:",broken,walk,0.5
1545,"Q: Which word is longer, ""plate"" or ""pet""?
A:",plate,pet,1.0
1546,"Q: Which word is longer, ""size"" or ""who""?
A:",size,who,0.7
1547,"Q: Which word is longer, ""oh"" or ""ocean""?
A:",ocean,oh,0.55
1548,"Q: Which word is longer, ""piano"" or ""problem""?
A:",problem,piano,0.1
1549,"Q: Which word is longer, ""husband"" or ""point""?
A:",husband,point,0.95
1550,"Q: Which word is longer, ""mad"" or ""horse""?
A:",horse,mad,0.85
1551,"Q: Which word is longer, ""neck"" or ""skating""?
A:",skating,neck,0.75
1552,"Q: Which word is longer, ""reading"" or ""put""?
A:",reading,put,0.95
1553,"Q: Which word is longer, ""play"" or ""sky""?
A:",play,sky,1.0
1554,"Q: Which word is longer, ""on"" or ""chat""?
A:",chat,on,0.7
1555,"Q: Which word is longer, ""crazy"" or ""page""?
A:",crazy,page,0.5
1556,"Q: Which word is longer, ""reason"" or ""plate""?
A:",reason,plate,0.55
1557,"Q: Which word is longer, ""document"" or ""horse""?
A:",document,horse,1.0
1558,"Q: Which word is longer, ""musical"" or ""clown""?
A:",musical,clown,0.75
1559,"Q: Which word is longer, ""racket"" or ""their""?
A:",racket,their,1.0
1560,"Q: Which word is longer, ""fact"" or ""music""?
A:",music,fact,0.45
1561,"Q: Which word is longer, ""bye"" or ""write""?
A:",write,bye,1.0
1562,"Q: Which word is longer, ""actor"" or ""exam""?
A:",actor,exam,0.8
1563,"Q: Which word is longer, ""fresh"" or ""fire""?
A:",fresh,fire,1.0
1564,"Q: Which word is longer, ""under"" or ""boat""?
A:",under,boat,0.9
1565,"Q: Which word is longer, ""magic"" or ""in""?
A:",magic,in,0.1
1566,"Q: Which word is longer, ""rap"" or ""pain""?
A:",pain,rap,0.2
1567,"Q: Which word is longer, ""buy"" or ""singer""?
A:",singer,buy,0.75
1568,"Q: Which word is longer, ""curtain"" or ""car""?
A:",curtain,car,0.75
1569,"Q: Which word is longer, ""money"" or ""person""?
A:",person,money,1.0
1570,"Q: Which word is longer, ""at"" or ""bank""?
A:",bank,at,0.8
1571,"Q: Which word is longer, ""flower"" or ""extra""?
A:",flower,extra,0.5
1572,"Q: Which word is longer, ""bag"" or ""board""?
A:",board,bag,0.75
1573,"Q: Which word is longer, ""answer"" or ""grape""?
A:",answer,grape,0.9
1574,"Q: Which word is longer, ""age"" or ""stomach""?
A:",stomach,age,0.55
1575,"Q: Which word is longer, ""menu"" or ""neighbor""?
A:",neighbor,menu,0.9
1576,"Q: Which word is longer, ""brain"" or ""girl""?
A:",brain,girl,0.7
1577,"Q: Which word is longer, ""rich"" or ""me""?
A:",rich,me,0.25
1578,"Q: Which word is longer, ""back"" or ""flower""?
A:",flower,back,0.2
1579,"Q: Which word is longer, ""rich"" or ""strange""?
A:",strange,rich,0.4
1580,"Q: Which word is longer, ""fried"" or ""file""?
A:",fried,file,0.55
1581,"Q: Which word is longer, ""toe"" or ""sock""?
A:",sock,toe,0.3
1582,"Q: Which word is longer, ""deck"" or ""final""?
A:",final,deck,0.7
1583,"Q: Which word is longer, ""brown"" or ""mosque""?
A:",mosque,brown,0.3
1584,"Q: Which word is longer, ""belt"" or ""its""?
A:",belt,its,0.0
1585,"Q: Which word is longer, ""north"" or ""run""?
A:",north,run,0.5
1586,"Q: Which word is longer, ""write"" or ""our""?
A:",write,our,0.9
1587,"Q: Which word is longer, ""mother"" or ""other""?
A:",mother,other,0.1
1588,"Q: Which word is longer, ""friendly"" or ""lift""?
A:",friendly,lift,1.0
1589,"Q: Which word is longer, ""various"" or ""take""?
A:",various,take,1.0
1590,"Q: Which word is longer, ""about"" or ""belt""?
A:",about,belt,0.8
1591,"Q: Which word is longer, ""many"" or ""delay""?
A:",delay,many,0.65
1592,"Q: Which word is longer, ""rap"" or ""tire""?
A:",tire,rap,0.85
1593,"Q: Which word is longer, ""improve"" or ""our""?
A:",improve,our,0.9
1594,"Q: Which word is longer, ""often"" or ""pet""?
A:",often,pet,0.85
1595,"Q: Which word is longer, ""daily"" or ""hungry""?
A:",hungry,daily,0.0
1596,"Q: Which word is longer, ""word"" or ""gas""?
A:",word,gas,1.0
1597,"Q: Which word is longer, ""drawing"" or ""dear""?
A:",drawing,dear,1.0
1598,"Q: Which word is longer, ""car"" or ""cold""?
A:",cold,car,0.5
1599,"Q: Which word is longer, ""sure"" or ""spend""?
A:",spend,sure,0.5
1600,"Q: Which word is longer, ""lazy"" or ""black""?
A:",black,lazy,0.15
1601,"Q: Which word is longer, ""chat"" or ""cabinet""?
A:",cabinet,chat,0.5
1602,"Q: Which word is longer, ""curtain"" or ""fork""?
A:",curtain,fork,0.75
1603,"Q: Which word is longer, ""swim"" or ""ocean""?
A:",ocean,swim,1.0
1604,"Q: Which word is longer, ""why"" or ""field""?
A:",field,why,1.0
1605,"Q: Which word is longer, ""die"" or ""print""?
A:",print,die,0.4
1606,"Q: Which word is longer, ""taxi"" or ""careful""?
A:",careful,taxi,0.55
1607,"Q: Which word is longer, ""not"" or ""worse""?
A:",worse,not,0.7
1608,"Q: Which word is longer, ""month"" or ""wet""?
A:",month,wet,1.0
1609,"Q: Which word is longer, ""right"" or ""poster""?
A:",poster,right,0.6
1610,"Q: Which word is longer, ""point"" or ""path""?
A:",point,path,0.45
1611,"Q: Which word is longer, ""must"" or ""oil""?
A:",must,oil,0.7
1612,"Q: Which word is longer, ""various"" or ""teach""?
A:",various,teach,1.0
1613,"Q: Which word is longer, ""hair"" or ""walking""?
A:",walking,hair,0.15
1614,"Q: Which word is longer, ""go"" or ""parent""?
A:",parent,go,1.0
1615,"Q: Which word is longer, ""exam"" or ""his""?
A:",exam,his,0.0
1616,"Q: Which word is longer, ""himself"" or ""slow""?
A:",himself,slow,0.95
1617,"Q: Which word is longer, ""ago"" or ""dish""?
A:",dish,ago,0.15
1618,"Q: Which word is longer, ""tie"" or ""meat""?
A:",meat,tie,0.8
1619,"Q: Which word is longer, ""square"" or ""field""?
A:",square,field,0.6
1620,"Q: Which word is longer, ""may"" or ""hotel""?
A:",hotel,may,0.7
1621,"Q: Which word is longer, ""badly"" or ""parent""?
A:",parent,badly,0.75
1622,"Q: Which word is longer, ""light"" or ""jacket""?
A:",jacket,light,0.8
1623,"Q: Which word is longer, ""almost"" or ""house""?
A:",almost,house,0.85
1624,"Q: Which word is longer, ""way"" or ""pilot""?
A:",pilot,way,0.65
1625,"Q: Which word is longer, ""teach"" or ""per""?
A:",teach,per,0.8
1626,"Q: Which word is longer, ""yet"" or ""back""?
A:",back,yet,0.85
1627,"Q: Which word is longer, ""badly"" or ""aunt""?
A:",badly,aunt,0.75
1628,"Q: Which word is longer, ""fish"" or ""rap""?
A:",fish,rap,0.8
1629,"Q: Which word is longer, ""pocket"" or ""delay""?
A:",pocket,delay,0.75
1630,"Q: Which word is longer, ""exam"" or ""run""?
A:",exam,run,0.7
1631,"Q: Which word is longer, ""wear"" or ""behind""?
A:",behind,wear,1.0
1632,"Q: Which word is longer, ""type"" or ""heavy""?
A:",heavy,type,0.4
1633,"Q: Which word is longer, ""once"" or ""daily""?
A:",daily,once,0.2
1634,"Q: Which word is longer, ""you"" or ""worst""?
A:",worst,you,1.0
1635,"Q: Which word is longer, ""come"" or ""strange""?
A:",strange,come,0.6
1636,"Q: Which word is longer, ""try"" or ""wrong""?
A:",wrong,try,0.35
1637,"Q: Which word is longer, ""quiz"" or ""our""?
A:",quiz,our,0.25
1638,"Q: Which word is longer, ""century"" or ""match""?
A:",century,match,0.7
1639,"Q: Which word is longer, ""life"" or ""worst""?
A:",worst,life,0.55
1640,"Q: Which word is longer, ""under"" or ""he""?
A:",under,he,0.8
1641,"Q: Which word is longer, ""problem"" or ""fan""?
A:",problem,fan,0.95
1642,"Q: Which word is longer, ""crowd"" or ""hockey""?
A:",hockey,crowd,0.05
1643,"Q: Which word is longer, ""friend"" or ""upset""?
A:",friend,upset,0.9
1644,"Q: Which word is longer, ""math"" or ""oh""?
A:",math,oh,0.85
1645,"Q: Which word is longer, ""wild"" or ""neighbor""?
A:",neighbor,wild,1.0
1646,"Q: Which word is longer, ""sky"" or ""kite""?
A:",kite,sky,1.0
1647,"Q: Which word is longer, ""song"" or ""paint""?
A:",paint,song,0.8
1648,"Q: Which word is longer, ""certainly"" or ""break""?
A:",certainly,break,0.7
1649,"Q: Which word is longer, ""bag"" or ""castle""?
A:",castle,bag,0.15
1650,"Q: Which word is longer, ""keyboard"" or ""wrong""?
A:",keyboard,wrong,0.9
1651,"Q: Which word is longer, ""best"" or ""explain""?
A:",explain,best,1.0
1652,"Q: Which word is longer, ""listen"" or ""fail""?
A:",listen,fail,0.95
1653,"Q: Which word is longer, ""wrong"" or ""garden""?
A:",garden,wrong,0.5
1654,"Q: Which word is longer, ""only"" or ""lucky""?
A:",lucky,only,0.0
1655,"Q: Which word is longer, ""help"" or ""yes""?
A:",help,yes,0.55
1656,"Q: Which word is longer, ""magic"" or ""hey""?
A:",magic,hey,0.85
1657,"Q: Which word is longer, ""strange"" or ""flower""?
A:",strange,flower,0.8
1658,"Q: Which word is longer, ""father"" or ""details""?
A:",details,father,0.5
1659,"Q: Which word is longer, ""block"" or ""rent""?
A:",block,rent,0.85
1660,"Q: Which word is longer, ""himself"" or ""one""?
A:",himself,one,0.5
1661,"Q: Which word is longer, ""do"" or ""just""?
A:",just,do,0.75
1662,"Q: Which word is longer, ""yourself"" or ""ocean""?
A:",yourself,ocean,0.7
1663,"Q: Which word is longer, ""take"" or ""rap""?
A:",take,rap,0.75
1664,"Q: Which word is longer, ""new"" or ""money""?
A:",money,new,0.3
1665,"Q: Which word is longer, ""friend"" or ""bean""?
A:",friend,bean,1.0
1666,"Q: Which word is longer, ""each"" or ""guest""?
A:",guest,each,0.35
1667,"Q: Which word is longer, ""part"" or ""study""?
A:",study,part,1.0
1668,"Q: Which word is longer, ""myself"" or ""rock""?
A:",myself,rock,1.0
1669,"Q: Which word is longer, ""tire"" or ""smoking""?
A:",smoking,tire,0.4
1670,"Q: Which word is longer, ""uniform"" or ""toe""?
A:",uniform,toe,1.0
1671,"Q: Which word is longer, ""late"" or ""might""?
A:",might,late,0.4
1672,"Q: Which word is longer, ""bright"" or ""at""?
A:",bright,at,0.4
1673,"Q: Which word is longer, ""story"" or ""also""?
A:",story,also,0.5
1674,"Q: Which word is longer, ""it"" or ""down""?
A:",down,it,1.0
1675,"Q: Which word is longer, ""woman"" or ""surfing""?
A:",surfing,woman,0.15
1676,"Q: Which word is longer, ""game"" or ""red""?
A:",game,red,0.9
1677,"Q: Which word is longer, ""left"" or ""fresh""?
A:",fresh,left,0.4
1678,"Q: Which word is longer, ""himself"" or ""much""?
A:",himself,much,0.55
1679,"Q: Which word is longer, ""piano"" or ""club""?
A:",piano,club,1.0
1680,"Q: Which word is longer, ""problem"" or ""water""?
A:",problem,water,0.85
1681,"Q: Which word is longer, ""spring"" or ""rent""?
A:",spring,rent,0.4
1682,"Q: Which word is longer, ""include"" or ""help""?
A:",include,help,1.0
1683,"Q: Which word is longer, ""later"" or ""when""?
A:",later,when,0.5
1684,"Q: Which word is longer, ""pilot"" or ""them""?
A:",pilot,them,0.75
1685,"Q: Which word is longer, ""break"" or ""walking""?
A:",walking,break,0.75
1686,"Q: Which word is longer, ""ear"" or ""boyfriend""?
A:",boyfriend,ear,0.95
1687,"Q: Which word is longer, ""mix"" or ""roast""?
A:",roast,mix,0.7
1688,"Q: Which word is longer, ""fish"" or ""since""?
A:",since,fish,1.0
1689,"Q: Which word is longer, ""course"" or ""fast""?
A:",course,fast,0.9
1690,"Q: Which word is longer, ""actor"" or ""we""?
A:",actor,we,0.85
1691,"Q: Which word is longer, ""diploma"" or ""chat""?
A:",diploma,chat,0.85
1692,"Q: Which word is longer, ""listen"" or ""me""?
A:",listen,me,1.0
1693,"Q: Which word is longer, ""garlic"" or ""shop""?
A:",garlic,shop,0.75
1694,"Q: Which word is longer, ""deck"" or ""cabinet""?
A:",cabinet,deck,0.85
1695,"Q: Which word is longer, ""north"" or ""reading""?
A:",reading,north,1.0
1696,"Q: Which word is longer, ""mail"" or ""square""?
A:",square,mail,0.4
1697,"Q: Which word is longer, ""space"" or ""hair""?
A:",space,hair,0.6
1698,"Q: Which word is longer, ""police"" or ""from""?
A:",police,from,0.45
1699,"Q: Which word is longer, ""just"" or ""it""?
A:",just,it,0.4
1700,"Q: Which word is longer, ""park"" or ""carpet""?
A:",carpet,park,0.85
1701,"Q: Which word is longer, ""city"" or ""flower""?
A:",flower,city,0.5
1702,"Q: Which word is longer, ""grape"" or ""box""?
A:",grape,box,0.6
1703,"Q: Which word is longer, ""clown"" or ""view""?
A:",clown,view,1.0
1704,"Q: Which word is longer, ""notice"" or ""dirty""?
A:",notice,dirty,0.85
1705,"Q: Which word is longer, ""winter"" or ""story""?
A:",winter,story,0.6
1706,"Q: Which word is longer, ""quiz"" or ""boy""?
A:",quiz,boy,0.15
1707,"Q: Which word is longer, ""turn"" or ""flower""?
A:",flower,turn,0.8
1708,"Q: Which word is longer, ""strange"" or ""ring""?
A:",strange,ring,0.9
1709,"Q: Which word is longer, ""double"" or ""time""?
A:",double,time,0.95
1710,"Q: Which word is longer, ""flight"" or ""oh""?
A:",flight,oh,0.9
1711,"Q: Which word is longer, ""list"" or ""alone""?
A:",alone,list,0.85
1712,"Q: Which word is longer, ""project"" or ""she""?
A:",project,she,0.9
1713,"Q: Which word is longer, ""stove"" or ""buy""?
A:",stove,buy,0.8
1714,"Q: Which word is longer, ""mug"" or ""blanket""?
A:",blanket,mug,0.5
1715,"Q: Which word is longer, ""on"" or ""more""?
A:",more,on,1.0
1716,"Q: Which word is longer, ""war"" or ""part""?
A:",part,war,1.0
1717,"Q: Which word is longer, ""behind"" or ""find""?
A:",behind,find,1.0
1718,"Q: Which word is longer, ""hour"" or ""juice""?
A:",juice,hour,0.1
1719,"Q: Which word is longer, ""musical"" or ""kite""?
A:",musical,kite,1.0
1720,"Q: Which word is longer, ""daughter"" or ""pink""?
A:",daughter,pink,1.0
1721,"Q: Which word is longer, ""hi"" or ""guest""?
A:",guest,hi,1.0
1722,"Q: Which word is longer, ""sure"" or ""sound""?
A:",sound,sure,0.55
1723,"Q: Which word is longer, ""we"" or ""buy""?
A:",buy,we,0.85
1724,"Q: Which word is longer, ""details"" or ""menu""?
A:",details,menu,1.0
1725,"Q: Which word is longer, ""purse"" or ""time""?
A:",purse,time,0.35
1726,"Q: Which word is longer, ""child"" or ""pencil""?
A:",pencil,child,0.15
1727,"Q: Which word is longer, ""guide"" or ""our""?
A:",guide,our,0.55
1728,"Q: Which word is longer, ""how"" or ""thank""?
A:",thank,how,0.55
1729,"Q: Which word is longer, ""enough"" or ""club""?
A:",enough,club,0.9
1730,"Q: Which word is longer, ""glad"" or ""maybe""?
A:",maybe,glad,0.6
1731,"Q: Which word is longer, ""busy"" or ""write""?
A:",write,busy,1.0
1732,"Q: Which word is longer, ""boyfriend"" or ""grade""?
A:",boyfriend,grade,1.0
1733,"Q: Which word is longer, ""minus"" or ""danger""?
A:",danger,minus,0.0
1734,"Q: Which word is longer, ""uniform"" or ""hard""?
A:",uniform,hard,0.85
1735,"Q: Which word is longer, ""mosque"" or ""fly""?
A:",mosque,fly,0.9
1736,"Q: Which word is longer, ""famous"" or ""yours""?
A:",famous,yours,1.0
1737,"Q: Which word is longer, ""cheap"" or ""holiday""?
A:",holiday,cheap,0.05
1738,"Q: Which word is longer, ""low"" or ""when""?
A:",when,low,0.7
1739,"Q: Which word is longer, ""camping"" or ""bed""?
A:",camping,bed,0.75
1740,"Q: Which word is longer, ""player"" or ""blanket""?
A:",blanket,player,0.6
1741,"Q: Which word is longer, ""cow"" or ""lend""?
A:",lend,cow,0.85
1742,"Q: Which word is longer, ""fit"" or ""slow""?
A:",slow,fit,0.8
1743,"Q: Which word is longer, ""much"" or ""lie""?
A:",much,lie,0.8
1744,"Q: Which word is longer, ""head"" or ""plate""?
A:",plate,head,1.0
1745,"Q: Which word is longer, ""place"" or ""neighbor""?
A:",neighbor,place,0.55
1746,"Q: Which word is longer, ""nature"" or ""quick""?
A:",nature,quick,0.65
1747,"Q: Which word is longer, ""crowd"" or ""meat""?
A:",crowd,meat,0.4
1748,"Q: Which word is longer, ""anymore"" or ""sea""?
A:",anymore,sea,1.0
1749,"Q: Which word is longer, ""explain"" or ""cup""?
A:",explain,cup,1.0
1750,"Q: Which word is longer, ""north"" or ""ours""?
A:",north,ours,0.0
1751,"Q: Which word is longer, ""rat"" or ""chair""?
A:",chair,rat,1.0
1752,"Q: Which word is longer, ""stomach"" or ""bank""?
A:",stomach,bank,0.85
1753,"Q: Which word is longer, ""our"" or ""ready""?
A:",ready,our,1.0
1754,"Q: Which word is longer, ""heat"" or ""use""?
A:",heat,use,0.6
1755,"Q: Which word is longer, ""uncle"" or ""pet""?
A:",uncle,pet,0.8
1756,"Q: Which word is longer, ""subject"" or ""move""?
A:",subject,move,0.8
1757,"Q: Which word is longer, ""talk"" or ""shelf""?
A:",shelf,talk,0.9
1758,"Q: Which word is longer, ""head"" or ""improve""?
A:",improve,head,0.95
1759,"Q: Which word is longer, ""worse"" or ""sky""?
A:",worse,sky,1.0
1760,"Q: Which word is longer, ""yeah"" or ""dirty""?
A:",dirty,yeah,0.7
1761,"Q: Which word is longer, ""kilo"" or ""sad""?
A:",kilo,sad,1.0
1762,"Q: Which word is longer, ""dancer"" or ""crowd""?
A:",dancer,crowd,0.85
1763,"Q: Which word is longer, ""eat"" or ""father""?
A:",father,eat,0.9
1764,"Q: Which word is longer, ""purse"" or ""mosque""?
A:",mosque,purse,0.55
1765,"Q: Which word is longer, ""parent"" or ""gas""?
A:",parent,gas,1.0
1766,"Q: Which word is longer, ""their"" or ""one""?
A:",their,one,0.35
1767,"Q: Which word is longer, ""toy"" or ""angry""?
A:",angry,toy,0.25
1768,"Q: Which word is longer, ""alone"" or ""grow""?
A:",alone,grow,1.0
1769,"Q: Which word is longer, ""details"" or ""to""?
A:",details,to,0.3
1770,"Q: Which word is longer, ""grow"" or ""put""?
A:",grow,put,0.85
1771,"Q: Which word is longer, ""far"" or ""plant""?
A:",plant,far,0.85
1772,"Q: Which word is longer, ""birthday"" or ""face""?
A:",birthday,face,1.0
1773,"Q: Which word is longer, ""war"" or ""adult""?
A:",adult,war,1.0
1774,"Q: Which word is longer, ""show"" or ""no""?
A:",show,no,0.6
1775,"Q: Which word is longer, ""lunch"" or ""than""?
A:",lunch,than,0.4
1776,"Q: Which word is longer, ""speak"" or ""do""?
A:",speak,do,0.95
1777,"Q: Which word is longer, ""stadium"" or ""build""?
A:",stadium,build,0.7
1778,"Q: Which word is longer, ""site"" or ""quickly""?
A:",quickly,site,0.9
1779,"Q: Which word is longer, ""take"" or ""sky""?
A:",take,sky,0.85
1780,"Q: Which word is longer, ""later"" or ""very""?
A:",later,very,0.95
1781,"Q: Which word is longer, ""swim"" or ""movie""?
A:",movie,swim,0.6
1782,"Q: Which word is longer, ""empty"" or ""singular""?
A:",singular,empty,0.25
1783,"Q: Which word is longer, ""hotel"" or ""try""?
A:",hotel,try,0.45
1784,"Q: Which word is longer, ""once"" or ""guest""?
A:",guest,once,0.4
1785,"Q: Which word is longer, ""point"" or ""lost""?
A:",point,lost,0.45
1786,"Q: Which word is longer, ""mug"" or ""drum""?
A:",drum,mug,0.1
1787,"Q: Which word is longer, ""old"" or ""snake""?
A:",snake,old,0.2
1788,"Q: Which word is longer, ""kitchen"" or ""horse""?
A:",kitchen,horse,0.85
1789,"Q: Which word is longer, ""forest"" or ""map""?
A:",forest,map,0.85
1790,"Q: Which word is longer, ""fat"" or ""skirt""?
A:",skirt,fat,1.0
1791,"Q: Which word is longer, ""cabinet"" or ""cover""?
A:",cabinet,cover,0.85
1792,"Q: Which word is longer, ""hair"" or ""bridge""?
A:",bridge,hair,0.2
1793,"Q: Which word is longer, ""final"" or ""love""?
A:",final,love,0.85
1794,"Q: Which word is longer, ""change"" or ""ice""?
A:",change,ice,1.0
1795,"Q: Which word is longer, ""since"" or ""cry""?
A:",since,cry,0.15
1796,"Q: Which word is longer, ""farm"" or ""young""?
A:",young,farm,0.75
1797,"Q: Which word is longer, ""reading"" or ""buy""?
A:",reading,buy,0.75
1798,"Q: Which word is longer, ""pocket"" or ""taxi""?
A:",pocket,taxi,1.0
1799,"Q: Which word is longer, ""bean"" or ""notes""?
A:",notes,bean,0.45
1800,"Q: Which word is longer, ""birthday"" or ""gram""?
A:",birthday,gram,1.0
1801,"Q: Which word is longer, ""bar"" or ""suit""?
A:",suit,bar,0.15
1802,"Q: Which word is longer, ""orange"" or ""copy""?
A:",orange,copy,0.85
1803,"Q: Which word is longer, ""hey"" or ""house""?
A:",house,hey,0.55
1804,"Q: Which word is longer, ""wine"" or ""match""?
A:",match,wine,0.7
1805,"Q: Which word is longer, ""skating"" or ""dance""?
A:",skating,dance,1.0
1806,"Q: Which word is longer, ""must"" or ""itself""?
A:",itself,must,0.85
1807,"Q: Which word is longer, ""mistake"" or ""map""?
A:",mistake,map,0.85
1808,"Q: Which word is longer, ""date"" or ""steal""?
A:",steal,date,0.0
1809,"Q: Which word is longer, ""garlic"" or ""menu""?
A:",garlic,menu,0.95
1810,"Q: Which word is longer, ""half"" or ""dangerous""?
A:",dangerous,half,0.3
1811,"Q: Which word is longer, ""itself"" or ""half""?
A:",itself,half,1.0
1812,"Q: Which word is longer, ""fried"" or ""town""?
A:",fried,town,1.0
1813,"Q: Which word is longer, ""take"" or ""bus""?
A:",take,bus,0.35
1814,"Q: Which word is longer, ""large"" or ""guy""?
A:",large,guy,0.55
1815,"Q: Which word is longer, ""past"" or ""stand""?
A:",stand,past,0.95
1816,"Q: Which word is longer, ""policeman"" or ""car""?
A:",policeman,car,1.0
1817,"Q: Which word is longer, ""mad"" or ""stop""?
A:",stop,mad,0.8
1818,"Q: Which word is longer, ""purse"" or ""year""?
A:",purse,year,0.3
1819,"Q: Which word is longer, ""market"" or ""bed""?
A:",market,bed,0.8
1820,"Q: Which word is longer, ""stove"" or ""finger""?
A:",finger,stove,0.45
1821,"Q: Which word is longer, ""us"" or ""belt""?
A:",belt,us,0.85
1822,"Q: Which word is longer, ""just"" or ""movie""?
A:",movie,just,0.0
1823,"Q: Which word is longer, ""do"" or ""soap""?
A:",soap,do,1.0
1824,"Q: Which word is longer, ""so"" or ""empty""?
A:",empty,so,1.0
1825,"Q: Which word is longer, ""lemon"" or ""life""?
A:",lemon,life,1.0
1826,"Q: Which word is longer, ""mix"" or ""diary""?
A:",diary,mix,0.9
1827,"Q: Which word is longer, ""far"" or ""upset""?
A:",upset,far,0.55
1828,"Q: Which word is longer, ""bed"" or ""hers""?
A:",hers,bed,1.0
1829,"Q: Which word is longer, ""snow"" or ""me""?
A:",snow,me,0.25
1830,"Q: Which word is longer, ""tired"" or ""pain""?
A:",tired,pain,0.85
1831,"Q: Which word is longer, ""old"" or ""file""?
A:",file,old,0.95
1832,"Q: Which word is longer, ""pig"" or ""history""?
A:",history,pig,0.9
1833,"Q: Which word is longer, ""quickly"" or ""drink""?
A:",quickly,drink,0.7
1834,"Q: Which word is longer, ""chemistry"" or ""head""?
A:",chemistry,head,1.0
1835,"Q: Which word is longer, ""bring"" or ""walk""?
A:",bring,walk,0.9
1836,"Q: Which word is longer, ""listen"" or ""love""?
A:",listen,love,1.0
1837,"Q: Which word is longer, ""bat"" or ""fresh""?
A:",fresh,bat,1.0
1838,"Q: Which word is longer, ""cream"" or ""various""?
A:",various,cream,0.85
1839,"Q: Which word is longer, ""bike"" or ""train""?
A:",train,bike,0.9
1840,"Q: Which word is longer, ""brain"" or ""police""?
A:",police,brain,0.15
1841,"Q: Which word is longer, ""carpet"" or ""sad""?
A:",carpet,sad,1.0
1842,"Q: Which word is longer, ""nurse"" or ""ham""?
A:",nurse,ham,0.85
1843,"Q: Which word is longer, ""mine"" or ""bridge""?
A:",bridge,mine,0.1
1844,"Q: Which word is longer, ""round"" or ""sit""?
A:",round,sit,0.95
1845,"Q: Which word is longer, ""next"" or ""sit""?
A:",next,sit,1.0
1846,"Q: Which word is longer, ""me"" or ""once""?
A:",once,me,1.0
1847,"Q: Which word is longer, ""at"" or ""hotel""?
A:",hotel,at,0.75
1848,"Q: Which word is longer, ""hour"" or ""stamp""?
A:",stamp,hour,0.1
1849,"Q: Which word is longer, ""lamp"" or ""who""?
A:",lamp,who,0.95
1850,"Q: Which word is longer, ""guitar"" or ""fun""?
A:",guitar,fun,1.0
1851,"Q: Which word is longer, ""what"" or ""monkey""?
A:",monkey,what,1.0
1852,"Q: Which word is longer, ""often"" or ""push""?
A:",often,push,0.8
1853,"Q: Which word is longer, ""toy"" or ""rain""?
A:",rain,toy,0.25
1854,"Q: Which word is longer, ""hope"" or ""chain""?
A:",chain,hope,0.85
1855,"Q: Which word is longer, ""subject"" or ""clown""?
A:",subject,clown,0.65
1856,"Q: Which word is longer, ""drive"" or ""fog""?
A:",drive,fog,0.9
1857,"Q: Which word is longer, ""grape"" or ""run""?
A:",grape,run,0.85
1858,"Q: Which word is longer, ""tea"" or ""sport""?
A:",sport,tea,0.6
