question_id,prompt,correct_answer,correct
1403,"Q: Do the words ""dog"", ""goat"", ""chicken"", ""rabbit"", and ""duck"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.85
1404,"Q: Do the words ""cow"", ""melon"", ""fish"", ""mouse"", and ""duck"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.1
1405,"Q: Do the words ""melon"", ""chair"", ""banana"", ""watermelon"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.1
1406,"Q: Do the words ""lemon"", ""banana"", ""pineapple"", ""peach"", and ""watermelon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
1407,"Q: Do the words ""van"", ""train"", ""bus"", ""tractor"", and ""car"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.95
1408,"Q: Do the words ""chicken"", ""mouse"", ""skirt"", ""rabbit"", and ""pig"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.15
1409,"Q: Do the words ""sweater"", ""jacket"", ""shorts"", ""skirt"", and ""coat"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1410,"Q: Do the words ""sweater"", ""mouse"", ""cat"", ""fish"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1411,"Q: Do the words ""socks"", ""skirt"", ""pants"", ""coat"", and ""train"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1412,"Q: Do the words ""strawberry"", ""apple"", ""pineapple"", ""melon"", and ""peach"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
1413,"Q: Do the words ""pig"", ""goat"", ""desk"", ""dog"", and ""cat"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.0
1414,"Q: Do the words ""desk"", ""bookcase"", ""table"", ""sofa"", and ""mango"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.15
1415,"Q: Do the words ""dress"", ""coat"", ""shirt"", ""socks"", and ""shorts"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1416,"Q: Do the words ""cow"", ""goat"", ""couch"", ""chicken"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.0
1417,"Q: Do the words ""peach"", ""melon"", ""apple"", ""lemon"", and ""mango"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.85
1418,"Q: Do the words ""fish"", ""rabbit"", ""duck"", ""cow"", and ""pig"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.95
1419,"Q: Do the words ""jacket"", ""pants"", ""jeans"", ""couch"", and ""sweater"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1420,"Q: Do the words ""cow"", ""fish"", ""dog"", ""mouse"", and ""duck"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.85
1421,"Q: Do the words ""pig"", ""cow"", ""duck"", ""mouse"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1422,"Q: Do the words ""sofa"", ""table"", ""chair"", ""skirt"", and ""bookcase"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
1423,"Q: Do the words ""armchair"", ""bookcase"", ""chair"", ""couch"", and ""bed"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,0.9
1424,"Q: Do the words ""banana"", ""bookcase"", ""bed"", ""sofa"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
1425,"Q: Do the words ""pants"", ""jacket"", ""coat"", ""train"", and ""jeans"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1426,"Q: Do the words ""bed"", ""sofa"", ""table"", ""chair"", and ""couch"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1427,"Q: Do the words ""van"", ""truck"", ""car"", ""bus"", and ""train"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
1428,"Q: Do the words ""shirt"", ""shorts"", ""skirt"", ""pants"", and ""sweater"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1429,"Q: Do the words ""skirt"", ""jeans"", ""pants"", ""shirt"", and ""dress"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1430,"Q: Do the words ""chicken"", ""goat"", ""cow"", ""pig"", and ""mouse"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1431,"Q: Do the words ""pear"", ""banana"", ""peach"", ""desk"", and ""pineapple"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.3
1432,"Q: Do the words ""pear"", ""melon"", ""chicken"", ""pineapple"", and ""banana"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.05
1433,"Q: Do the words ""bookcase"", ""bed"", ""table"", ""desk"", and ""couch"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1434,"Q: Do the words ""table"", ""couch"", ""shorts"", ""bed"", and ""armchair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.05
1435,"Q: Do the words ""apple"", ""mango"", ""peach"", ""banana"", and ""tractor"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.25
1436,"Q: Do the words ""pants"", ""skirt"", ""shorts"", ""shirt"", and ""dress"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1437,"Q: Do the words ""chair"", ""bed"", ""armchair"", ""sofa"", and ""table"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,0.85
1438,"Q: Do the words ""cow"", ""motorcycle"", ""tractor"", ""car"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1439,"Q: Do the words ""shirt"", ""skirt"", ""jacket"", ""socks"", and ""armchair"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1440,"Q: Do the words ""bookcase"", ""tractor"", ""van"", ""tram"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
1441,"Q: Do the words ""dress"", ""jacket"", ""skirt"", ""shorts"", and ""motorcycle"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1442,"Q: Do the words ""chicken"", ""shorts"", ""sweater"", ""socks"", and ""shirt"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1443,"Q: Do the words ""tractor"", ""car"", ""bus"", ""tram"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.95
1444,"Q: Do the words ""desk"", ""chair"", ""bookcase"", ""table"", and ""armchair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1445,"Q: Do the words ""pig"", ""shirt"", ""rabbit"", ""fish"", and ""duck"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1446,"Q: Do the words ""motorcycle"", ""truck"", ""car"", ""train"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.95
1447,"Q: Do the words ""chair"", ""bookcase"", ""desk"", ""bed"", and ""sofa"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1448,"Q: Do the words ""bookcase"", ""desk"", ""chair"", ""cow"", and ""table"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
1449,"Q: Do the words ""jacket"", ""shirt"", ""socks"", ""table"", and ""skirt"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.2
1450,"Q: Do the words ""desk"", ""couch"", ""bed"", ""table"", and ""armchair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1451,"Q: Do the words ""mouse"", ""cat"", ""rabbit"", ""duck"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.95
1452,"Q: Do the words ""cow"", ""cat"", ""goat"", ""dog"", and ""bed"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.0
1453,"Q: Do the words ""car"", ""truck"", ""van"", ""tram"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.85
1454,"Q: Do the words ""coat"", ""skirt"", ""jeans"", ""pants"", and ""cat"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1455,"Q: Do the words ""tram"", ""motorcycle"", ""van"", ""car"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.9
1456,"Q: Do the words ""mango"", ""watermelon"", ""banana"", ""van"", and ""strawberry"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.3
1457,"Q: Do the words ""bus"", ""tractor"", ""truck"", ""motorcycle"", and ""shorts"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.0
1458,"Q: Do the words ""strawberry"", ""apple"", ""melon"", ""pineapple"", and ""watermelon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
1459,"Q: Do the words ""apple"", ""watermelon"", ""strawberry"", ""skirt"", and ""pear"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.3
1460,"Q: Do the words ""goat"", ""mouse"", ""pig"", ""chair"", and ""cat"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.1
1461,"Q: Do the words ""pineapple"", ""banana"", ""strawberry"", ""mango"", and ""melon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
1462,"Q: Do the words ""tractor"", ""car"", ""shirt"", ""van"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.35
1463,"Q: Do the words ""socks"", ""pants"", ""shirt"", ""coat"", and ""pig"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1464,"Q: Do the words ""truck"", ""pineapple"", ""motorcycle"", ""tram"", and ""tractor"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1465,"Q: Do the words ""pants"", ""skirt"", ""shirt"", ""sweater"", and ""dress"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1466,"Q: Do the words ""armchair"", ""bed"", ""couch"", ""chair"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1467,"Q: Do the words ""tractor"", ""train"", ""van"", ""truck"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,1.0
1468,"Q: Do the words ""truck"", ""train"", ""car"", ""socks"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
1469,"Q: Do the words ""cat"", ""rabbit"", ""mouse"", ""dog"", and ""chicken"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1470,"Q: Do the words ""jacket"", ""socks"", ""pants"", ""shorts"", and ""sweater"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1471,"Q: Do the words ""apple"", ""pineapple"", ""lemon"", ""jeans"", and ""pear"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
1472,"Q: Do the words ""desk"", ""armchair"", ""chair"", ""bed"", and ""couch"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1473,"Q: Do the words ""pear"", ""strawberry"", ""melon"", ""rabbit"", and ""peach"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
1474,"Q: Do the words ""couch"", ""desk"", ""bed"", ""armchair"", and ""van"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.05
1475,"Q: Do the words ""sofa"", ""watermelon"", ""pear"", ""melon"", and ""apple"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.05
1476,"Q: Do the words ""pineapple"", ""jacket"", ""mango"", ""apple"", and ""watermelon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
1477,"Q: Do the words ""tram"", ""van"", ""sweater"", ""motorcycle"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1478,"Q: Do the words ""pineapple"", ""watermelon"", ""melon"", ""strawberry"", and ""banana"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.75
1479,"Q: Do the words ""goat"", ""rabbit"", ""mouse"", ""chicken"", and ""pig"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1480,"Q: Do the words ""tram"", ""tractor"", ""train"", ""van"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.95
1481,"Q: Do the words ""coat"", ""dress"", ""jacket"", ""pants"", and ""socks"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1482,"Q: Do the words ""car"", ""train"", ""bus"", ""couch"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1483,"Q: Do the words ""goat"", ""rabbit"", ""duck"", ""dog"", and ""pig"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1484,"Q: Do the words ""rabbit"", ""tram"", ""cow"", ""fish"", and ""duck"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1485,"Q: Do the words ""duck"", ""tractor"", ""car"", ""truck"", and ""train"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1486,"Q: Do the words ""pineapple"", ""peach"", ""melon"", ""banana"", and ""truck"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.25
1487,"Q: Do the words ""pineapple"", ""train"", ""tractor"", ""motorcycle"", and ""car"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
1488,"Q: Do the words ""watermelon"", ""mango"", ""lemon"", ""apple"", and ""jeans"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.1
1489,"Q: Do the words ""strawberry"", ""lemon"", ""watermelon"", ""pineapple"", and ""apple"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
1490,"Q: Do the words ""armchair"", ""table"", ""chair"", ""desk"", and ""banana"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
1491,"Q: Do the words ""pig"", ""duck"", ""rabbit"", ""cow"", and ""chicken"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1492,"Q: Do the words ""dress"", ""desk"", ""skirt"", ""jacket"", and ""jeans"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1493,"Q: Do the words ""armchair"", ""table"", ""couch"", ""bed"", and ""mouse"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
1494,"Q: Do the words ""jeans"", ""table"", ""shorts"", ""pants"", and ""shirt"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1495,"Q: Do the words ""banana"", ""watermelon"", ""mango"", ""apple"", and ""pear"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
1496,"Q: Do the words ""mouse"", ""duck"", ""cow"", ""sofa"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.0
1497,"Q: Do the words ""bed"", ""couch"", ""bookcase"", ""chair"", and ""table"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1498,"Q: Do the words ""peach"", ""melon"", ""strawberry"", ""watermelon"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.75
1499,"Q: Do the words ""bus"", ""motorcycle"", ""tram"", ""truck"", and ""train"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
1500,"Q: Do the words ""train"", ""motorcycle"", ""car"", ""tram"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.8
1501,"Q: Do the words ""cow"", ""dog"", ""cat"", ""chicken"", and ""pig"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1502,"Q: Do the words ""desk"", ""couch"", ""table"", ""sofa"", and ""bed"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1503,"Q: Do the words ""peach"", ""pear"", ""lemon"", ""watermelon"", and ""pineapple"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.65
1504,"Q: Do the words ""duck"", ""tram"", ""bus"", ""tractor"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.3
1505,"Q: Do the words ""cat"", ""pig"", ""duck"", ""goat"", and ""rabbit"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1506,"Q: Do the words ""peach"", ""melon"", ""car"", ""pineapple"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.1
1507,"Q: Do the words ""apple"", ""pear"", ""peach"", ""socks"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.6
1508,"Q: Do the words ""bus"", ""motorcycle"", ""tram"", ""melon"", and ""train"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.35
1509,"Q: Do the words ""pineapple"", ""apple"", ""strawberry"", ""pear"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
1510,"Q: Do the words ""strawberry"", ""rabbit"", ""peach"", ""pear"", and ""mango"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.35
1511,"Q: Do the words ""motorcycle"", ""chair"", ""car"", ""truck"", and ""bus"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
1512,"Q: Do the words ""mouse"", ""goat"", ""duck"", ""chicken"", and ""cat"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1513,"Q: Do the words ""dress"", ""shirt"", ""jacket"", ""sweater"", and ""jeans"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1514,"Q: Do the words ""motorcycle"", ""van"", ""car"", ""truck"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.8
1515,"Q: Do the words ""van"", ""tram"", ""motorcycle"", ""car"", and ""train"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.85
1516,"Q: Do the words ""melon"", ""mango"", ""apple"", ""banana"", and ""skirt"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
1517,"Q: Do the words ""sofa"", ""table"", ""chair"", ""sweater"", and ""bookcase"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.15
1518,"Q: Do the words ""train"", ""tractor"", ""van"", ""tram"", and ""bus"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.85
1519,"Q: Do the words ""desk"", ""chair"", ""armchair"", ""bookcase"", and ""couch"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1520,"Q: Do the words ""bus"", ""car"", ""train"", ""tram"", and ""dog"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1521,"Q: Do the words ""van"", ""tram"", ""train"", ""tractor"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.9
1522,"Q: Do the words ""sofa"", ""couch"", ""dress"", ""chair"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.25
1523,"Q: Do the words ""motorcycle"", ""car"", ""tractor"", ""van"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.8
1524,"Q: Do the words ""bus"", ""truck"", ""sofa"", ""tractor"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
1525,"Q: Do the words ""apple"", ""lemon"", ""pineapple"", ""mango"", and ""banana"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
1526,"Q: Do the words ""pear"", ""melon"", ""motorcycle"", ""apple"", and ""watermelon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.0
1527,"Q: Do the words ""train"", ""truck"", ""bus"", ""van"", and ""car"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.95
1528,"Q: Do the words ""motorcycle"", ""car"", ""van"", ""tram"", and ""pants"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
1529,"Q: Do the words ""banana"", ""lemon"", ""pineapple"", ""mango"", and ""tractor"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.3
1530,"Q: Do the words ""chair"", ""banana"", ""watermelon"", ""apple"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
1531,"Q: Do the words ""pants"", ""cow"", ""shorts"", ""jacket"", and ""jeans"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1532,"Q: Do the words ""bed"", ""chair"", ""armchair"", ""bookcase"", and ""rabbit"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
1533,"Q: Do the words ""lemon"", ""strawberry"", ""mango"", ""pear"", and ""melon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.75
1534,"Q: Do the words ""shirt"", ""tractor"", ""van"", ""tram"", and ""car"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.35
1535,"Q: Do the words ""sweater"", ""train"", ""truck"", ""car"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.65
1536,"Q: Do the words ""sofa"", ""table"", ""armchair"", ""desk"", and ""bed"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1537,"Q: Do the words ""strawberry"", ""banana"", ""apple"", ""peach"", and ""lemon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
1538,"Q: Do the words ""skirt"", ""jeans"", ""shirt"", ""shorts"", and ""dress"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1539,"Q: Do the words ""mango"", ""apple"", ""banana"", ""peach"", and ""pear"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.55
1540,"Q: Do the words ""sofa"", ""table"", ""chair"", ""armchair"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1541,"Q: Do the words ""bed"", ""sofa"", ""desk"", ""bookcase"", and ""couch"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,0.75
1542,"Q: Do the words ""cow"", ""chicken"", ""fish"", ""dog"", and ""mouse"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.85
1543,"Q: Do the words ""motorcycle"", ""socks"", ""bus"", ""van"", and ""tractor"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.1
1544,"Q: Do the words ""lemon"", ""strawberry"", ""apple"", ""banana"", and ""melon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
1545,"Q: Do the words ""jacket"", ""tractor"", ""bus"", ""motorcycle"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.1
1546,"Q: Do the words ""tractor"", ""bus"", ""car"", ""van"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,1.0
1547,"Q: Do the words ""train"", ""motorcycle"", ""tram"", ""van"", and ""truck"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.85
1548,"Q: Do the words ""goat"", ""mouse"", ""apple"", ""duck"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.0
1549,"Q: Do the words ""cat"", ""pineapple"", ""melon"", ""pear"", and ""banana"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.05
1550,"Q: Do the words ""socks"", ""dog"", ""pants"", ""shorts"", and ""coat"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.1
1551,"Q: Do the words ""bed"", ""desk"", ""table"", ""shorts"", and ""chair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
1552,"Q: Do the words ""bookcase"", ""bed"", ""armchair"", ""table"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1553,"Q: Do the words ""sweater"", ""coat"", ""jeans"", ""lemon"", and ""socks"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1554,"Q: Do the words ""fish"", ""pig"", ""melon"", ""goat"", and ""mouse"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1555,"Q: Do the words ""couch"", ""desk"", ""sofa"", ""bed"", and ""armchair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1556,"Q: Do the words ""fish"", ""pig"", ""mouse"", ""chicken"", and ""goat"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,0.8
1557,"Q: Do the words ""dog"", ""rabbit"", ""chicken"", ""duck"", and ""cow"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1558,"Q: Do the words ""tractor"", ""bus"", ""car"", ""truck"", and ""motorcycle"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,1.0
1559,"Q: Do the words ""sofa"", ""bed"", ""couch"", ""armchair"", and ""table"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,0.9
1560,"Q: Do the words ""jacket"", ""skirt"", ""jeans"", ""sweater"", and ""shorts"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1561,"Q: Do the words ""motorcycle"", ""tractor"", ""train"", ""car"", and ""bus"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.9
1562,"Q: Do the words ""bookcase"", ""skirt"", ""armchair"", ""chair"", and ""sofa"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.25
1563,"Q: Do the words ""socks"", ""rabbit"", ""fish"", ""pig"", and ""cow"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1564,"Q: Do the words ""couch"", ""desk"", ""sofa"", ""armchair"", and ""bed"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1565,"Q: Do the words ""dress"", ""pants"", ""shirt"", ""motorcycle"", and ""socks"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1566,"Q: Do the words ""mango"", ""tractor"", ""van"", ""motorcycle"", and ""bus"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",False,0.3
1567,"Q: Do the words ""mouse"", ""van"", ""goat"", ""rabbit"", and ""fish"" all represent animals? Answer either ""yes"" or ""no"".
A:",False,0.05
1568,"Q: Do the words ""bed"", ""shorts"", ""dress"", ""pants"", and ""shirt"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
1569,"Q: Do the words ""jacket"", ""socks"", ""coat"", ""shorts"", and ""pants"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1570,"Q: Do the words ""shirt"", ""socks"", ""jeans"", ""sweater"", and ""dress"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1571,"Q: Do the words ""desk"", ""chair"", ""couch"", ""armchair"", and ""table"" all represent furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
1572,"Q: Do the words ""cow"", ""duck"", ""chicken"", ""cat"", and ""dog"" all represent animals? Answer either ""yes"" or ""no"".
A:",True,1.0
1573,"Q: Do the words ""apple"", ""bed"", ""table"", ""sofa"", and ""armchair"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.2
1574,"Q: Do the words ""truck"", ""bus"", ""van"", ""tractor"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
1575,"Q: Do the words ""car"", ""bus"", ""motorcycle"", ""van"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.8
1576,"Q: Do the words ""pear"", ""bookcase"", ""bed"", ""couch"", and ""sofa"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
1577,"Q: Do the words ""car"", ""truck"", ""bus"", ""tractor"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.7
1578,"Q: Do the words ""motorcycle"", ""tractor"", ""truck"", ""bus"", and ""tram"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.7
1579,"Q: Do the words ""coat"", ""shirt"", ""jacket"", ""dress"", and ""pants"" all represent items of clothing? Answer either ""yes"" or ""no"".
A:",True,1.0
1580,"Q: Do the words ""van"", ""chair"", ""bookcase"", ""armchair"", and ""desk"" all represent furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
1581,"Q: Do the words ""car"", ""train"", ""truck"", ""tram"", and ""van"" all represent vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
1582,"Q: Do the words ""apple"", ""pineapple"", ""sofa"", ""strawberry"", and ""pear"" all represent fruit? Answer either ""yes"" or ""no"".
A:",False,0.3
