question_id,prompt,correct_answer,distractor,correct
1582,"Q: Which word is longer, ""deck"" or ""final""?
A:",final,deck,0.05
1583,"Q: Which word is longer, ""brown"" or ""mosque""?
A:",mosque,brown,0.0
1584,"Q: Which word is longer, ""belt"" or ""its""?
A:",belt,its,0.0
1585,"Q: Which word is longer, ""north"" or ""run""?
A:",north,run,0.55
1586,"Q: Which word is longer, ""write"" or ""our""?
A:",write,our,0.0
1587,"Q: Which word is longer, ""mother"" or ""other""?
A:",mother,other,0.45
1588,"Q: Which word is longer, ""friendly"" or ""lift""?
A:",friendly,lift,0.85
1589,"Q: Which word is longer, ""various"" or ""take""?
A:",various,take,0.6
1590,"Q: Which word is longer, ""about"" or ""belt""?
A:",about,belt,0.8
1591,"Q: Which word is longer, ""many"" or ""delay""?
A:",delay,many,0.65
1592,"Q: Which word is longer, ""rap"" or ""tire""?
A:",tire,rap,0.9
1593,"Q: Which word is longer, ""improve"" or ""our""?
A:",improve,our,0.15
1594,"Q: Which word is longer, ""often"" or ""pet""?
A:",often,pet,0.4
1595,"Q: Which word is longer, ""daily"" or ""hungry""?
A:",hungry,daily,0.0
1596,"Q: Which word is longer, ""word"" or ""gas""?
A:",word,gas,0.65
1597,"Q: Which word is longer, ""drawing"" or ""dear""?
A:",drawing,dear,0.05
1598,"Q: Which word is longer, ""car"" or ""cold""?
A:",cold,car,0.0
1599,"Q: Which word is longer, ""sure"" or ""spend""?
A:",spend,sure,0.0
1600,"Q: Which word is longer, ""lazy"" or ""black""?
A:",black,lazy,0.0
1601,"Q: Which word is longer, ""chat"" or ""cabinet""?
A:",cabinet,chat,0.1
1602,"Q: Which word is longer, ""curtain"" or ""fork""?
A:",curtain,fork,0.0
1603,"Q: Which word is longer, ""swim"" or ""ocean""?
A:",ocean,swim,0.55
1604,"Q: Which word is longer, ""why"" or ""field""?
A:",field,why,0.7
1605,"Q: Which word is longer, ""die"" or ""print""?
A:",print,die,0.55
1606,"Q: Which word is longer, ""taxi"" or ""careful""?
A:",careful,taxi,0.35
1607,"Q: Which word is longer, ""not"" or ""worse""?
A:",worse,not,0.15
1608,"Q: Which word is longer, ""month"" or ""wet""?
A:",month,wet,0.65
1609,"Q: Which word is longer, ""right"" or ""poster""?
A:",poster,right,0.15
1610,"Q: Which word is longer, ""point"" or ""path""?
A:",point,path,0.6
1611,"Q: Which word is longer, ""must"" or ""oil""?
A:",must,oil,0.2
1612,"Q: Which word is longer, ""various"" or ""teach""?
A:",various,teach,0.6
1613,"Q: Which word is longer, ""hair"" or ""walking""?
A:",walking,hair,0.5
1614,"Q: Which word is longer, ""go"" or ""parent""?
A:",parent,go,0.25
1615,"Q: Which word is longer, ""exam"" or ""his""?
A:",exam,his,0.5
1616,"Q: Which word is longer, ""himself"" or ""slow""?
A:",himself,slow,0.05
1617,"Q: Which word is longer, ""ago"" or ""dish""?
A:",dish,ago,0.0
1618,"Q: Which word is longer, ""tie"" or ""meat""?
A:",meat,tie,0.7
1619,"Q: Which word is longer, ""square"" or ""field""?
A:",square,field,0.8
1620,"Q: Which word is longer, ""may"" or ""hotel""?
A:",hotel,may,0.0
1621,"Q: Which word is longer, ""badly"" or ""parent""?
A:",parent,badly,0.65
1622,"Q: Which word is longer, ""light"" or ""jacket""?
A:",jacket,light,0.05
1623,"Q: Which word is longer, ""almost"" or ""house""?
A:",almost,house,0.1
1624,"Q: Which word is longer, ""way"" or ""pilot""?
A:",pilot,way,0.0
1625,"Q: Which word is longer, ""teach"" or ""per""?
A:",teach,per,0.15
1626,"Q: Which word is longer, ""yet"" or ""back""?
A:",back,yet,0.1
1627,"Q: Which word is longer, ""badly"" or ""aunt""?
A:",badly,aunt,0.0
1628,"Q: Which word is longer, ""fish"" or ""rap""?
A:",fish,rap,1.0
1629,"Q: Which word is longer, ""pocket"" or ""delay""?
A:",pocket,delay,0.0
1630,"Q: Which word is longer, ""exam"" or ""run""?
A:",exam,run,0.15
1631,"Q: Which word is longer, ""wear"" or ""behind""?
A:",behind,wear,0.95
1632,"Q: Which word is longer, ""type"" or ""heavy""?
A:",heavy,type,0.0
1633,"Q: Which word is longer, ""once"" or ""daily""?
A:",daily,once,0.0
1634,"Q: Which word is longer, ""you"" or ""worst""?
A:",worst,you,0.15
1635,"Q: Which word is longer, ""come"" or ""strange""?
A:",strange,come,0.15
1636,"Q: Which word is longer, ""try"" or ""wrong""?
A:",wrong,try,0.25
1637,"Q: Which word is longer, ""quiz"" or ""our""?
A:",quiz,our,0.0
1638,"Q: Which word is longer, ""century"" or ""match""?
A:",century,match,0.1
1639,"Q: Which word is longer, ""life"" or ""worst""?
A:",worst,life,0.0
1640,"Q: Which word is longer, ""under"" or ""he""?
A:",under,he,1.0
1641,"Q: Which word is longer, ""problem"" or ""fan""?
A:",problem,fan,0.25
1642,"Q: Which word is longer, ""crowd"" or ""hockey""?
A:",hockey,crowd,0.1
1643,"Q: Which word is longer, ""friend"" or ""upset""?
A:",friend,upset,0.5
1644,"Q: Which word is longer, ""math"" or ""oh""?
A:",math,oh,0.7
1645,"Q: Which word is longer, ""wild"" or ""neighbor""?
A:",neighbor,wild,0.05
1646,"Q: Which word is longer, ""sky"" or ""kite""?
A:",kite,sky,0.7
1647,"Q: Which word is longer, ""song"" or ""paint""?
A:",paint,song,0.25
1648,"Q: Which word is longer, ""certainly"" or ""break""?
A:",certainly,break,0.3
1649,"Q: Which word is longer, ""bag"" or ""castle""?
A:",castle,bag,0.25
1650,"Q: Which word is longer, ""keyboard"" or ""wrong""?
A:",keyboard,wrong,0.0
1651,"Q: Which word is longer, ""best"" or ""explain""?
A:",explain,best,0.4
1652,"Q: Which word is longer, ""listen"" or ""fail""?
A:",listen,fail,0.2
1653,"Q: Which word is longer, ""wrong"" or ""garden""?
A:",garden,wrong,0.0
1654,"Q: Which word is longer, ""only"" or ""lucky""?
A:",lucky,only,0.15
1655,"Q: Which word is longer, ""help"" or ""yes""?
A:",help,yes,0.2
1656,"Q: Which word is longer, ""magic"" or ""hey""?
A:",magic,hey,0.0
1657,"Q: Which word is longer, ""strange"" or ""flower""?
A:",strange,flower,0.6
1658,"Q: Which word is longer, ""father"" or ""details""?
A:",details,father,0.3
1659,"Q: Which word is longer, ""block"" or ""rent""?
A:",block,rent,0.85
1660,"Q: Which word is longer, ""himself"" or ""one""?
A:",himself,one,0.0
1661,"Q: Which word is longer, ""do"" or ""just""?
A:",just,do,0.35
1662,"Q: Which word is longer, ""yourself"" or ""ocean""?
A:",yourself,ocean,0.3
1663,"Q: Which word is longer, ""take"" or ""rap""?
A:",take,rap,0.6
1664,"Q: Which word is longer, ""new"" or ""money""?
A:",money,new,0.0
1665,"Q: Which word is longer, ""friend"" or ""bean""?
A:",friend,bean,0.3
1666,"Q: Which word is longer, ""each"" or ""guest""?
A:",guest,each,0.4
1667,"Q: Which word is longer, ""part"" or ""study""?
A:",study,part,0.0
1668,"Q: Which word is longer, ""myself"" or ""rock""?
A:",myself,rock,0.5
1669,"Q: Which word is longer, ""tire"" or ""smoking""?
A:",smoking,tire,0.0
1670,"Q: Which word is longer, ""uniform"" or ""toe""?
A:",uniform,toe,0.55
1671,"Q: Which word is longer, ""late"" or ""might""?
A:",might,late,0.0
1672,"Q: Which word is longer, ""bright"" or ""at""?
A:",bright,at,0.0
1673,"Q: Which word is longer, ""story"" or ""also""?
A:",story,also,0.5
1674,"Q: Which word is longer, ""it"" or ""down""?
A:",down,it,0.55
1675,"Q: Which word is longer, ""woman"" or ""surfing""?
A:",surfing,woman,0.0
1676,"Q: Which word is longer, ""game"" or ""red""?
A:",game,red,0.85
1677,"Q: Which word is longer, ""left"" or ""fresh""?
A:",fresh,left,0.0
1678,"Q: Which word is longer, ""himself"" or ""much""?
A:",himself,much,0.05
1679,"Q: Which word is longer, ""piano"" or ""club""?
A:",piano,club,0.3
1680,"Q: Which word is longer, ""problem"" or ""water""?
A:",problem,water,0.6
1681,"Q: Which word is longer, ""spring"" or ""rent""?
A:",spring,rent,0.85
1682,"Q: Which word is longer, ""include"" or ""help""?
A:",include,help,0.35
1683,"Q: Which word is longer, ""later"" or ""when""?
A:",later,when,0.15
1684,"Q: Which word is longer, ""pilot"" or ""them""?
A:",pilot,them,0.0
1685,"Q: Which word is longer, ""break"" or ""walking""?
A:",walking,break,0.65
1686,"Q: Which word is longer, ""ear"" or ""boyfriend""?
A:",boyfriend,ear,0.15
1687,"Q: Which word is longer, ""mix"" or ""roast""?
A:",roast,mix,0.0
1688,"Q: Which word is longer, ""fish"" or ""since""?
A:",since,fish,0.05
1689,"Q: Which word is longer, ""course"" or ""fast""?
A:",course,fast,0.7
1690,"Q: Which word is longer, ""actor"" or ""we""?
A:",actor,we,0.35
1691,"Q: Which word is longer, ""diploma"" or ""chat""?
A:",diploma,chat,0.55
1692,"Q: Which word is longer, ""listen"" or ""me""?
A:",listen,me,0.0
1693,"Q: Which word is longer, ""garlic"" or ""shop""?
A:",garlic,shop,0.15
1694,"Q: Which word is longer, ""deck"" or ""cabinet""?
A:",cabinet,deck,0.3
1695,"Q: Which word is longer, ""north"" or ""reading""?
A:",reading,north,0.25
1696,"Q: Which word is longer, ""mail"" or ""square""?
A:",square,mail,1.0
1697,"Q: Which word is longer, ""space"" or ""hair""?
A:",space,hair,0.7
1698,"Q: Which word is longer, ""police"" or ""from""?
A:",police,from,0.15
1699,"Q: Which word is longer, ""just"" or ""it""?
A:",just,it,0.05
1700,"Q: Which word is longer, ""park"" or ""carpet""?
A:",carpet,park,0.15
1701,"Q: Which word is longer, ""city"" or ""flower""?
A:",flower,city,0.0
1702,"Q: Which word is longer, ""grape"" or ""box""?
A:",grape,box,0.15
1703,"Q: Which word is longer, ""clown"" or ""view""?
A:",clown,view,0.25
1704,"Q: Which word is longer, ""notice"" or ""dirty""?
A:",notice,dirty,0.15
1705,"Q: Which word is longer, ""winter"" or ""story""?
A:",winter,story,0.55
1706,"Q: Which word is longer, ""quiz"" or ""boy""?
A:",quiz,boy,0.05
1707,"Q: Which word is longer, ""turn"" or ""flower""?
A:",flower,turn,0.6
1708,"Q: Which word is longer, ""strange"" or ""ring""?
A:",strange,ring,0.3
1709,"Q: Which word is longer, ""double"" or ""time""?
A:",double,time,0.3
1710,"Q: Which word is longer, ""flight"" or ""oh""?
A:",flight,oh,0.75
1711,"Q: Which word is longer, ""list"" or ""alone""?
A:",alone,list,0.25
1712,"Q: Which word is longer, ""project"" or ""she""?
A:",project,she,0.35
1713,"Q: Which word is longer, ""stove"" or ""buy""?
A:",stove,buy,0.15
1714,"Q: Which word is longer, ""mug"" or ""blanket""?
A:",blanket,mug,0.2
1715,"Q: Which word is longer, ""on"" or ""more""?
A:",more,on,0.65
1716,"Q: Which word is longer, ""war"" or ""part""?
A:",part,war,0.05
1717,"Q: Which word is longer, ""behind"" or ""find""?
A:",behind,find,0.65
1718,"Q: Which word is longer, ""hour"" or ""juice""?
A:",juice,hour,0.0
1719,"Q: Which word is longer, ""musical"" or ""kite""?
A:",musical,kite,0.4
1720,"Q: Which word is longer, ""daughter"" or ""pink""?
A:",daughter,pink,0.4
1721,"Q: Which word is longer, ""hi"" or ""guest""?
A:",guest,hi,0.6
1722,"Q: Which word is longer, ""sure"" or ""sound""?
A:",sound,sure,0.05
1723,"Q: Which word is longer, ""we"" or ""buy""?
A:",buy,we,0.0
1724,"Q: Which word is longer, ""details"" or ""menu""?
A:",details,menu,0.95
1725,"Q: Which word is longer, ""purse"" or ""time""?
A:",purse,time,0.0
1726,"Q: Which word is longer, ""child"" or ""pencil""?
A:",pencil,child,0.0
1727,"Q: Which word is longer, ""guide"" or ""our""?
A:",guide,our,0.15
1728,"Q: Which word is longer, ""how"" or ""thank""?
A:",thank,how,0.05
1729,"Q: Which word is longer, ""enough"" or ""club""?
A:",enough,club,0.15
1730,"Q: Which word is longer, ""glad"" or ""maybe""?
A:",maybe,glad,0.85
1731,"Q: Which word is longer, ""busy"" or ""write""?
A:",write,busy,0.9
1732,"Q: Which word is longer, ""boyfriend"" or ""grade""?
A:",boyfriend,grade,0.1
1733,"Q: Which word is longer, ""minus"" or ""danger""?
A:",danger,minus,0.0
1734,"Q: Which word is longer, ""uniform"" or ""hard""?
A:",uniform,hard,0.85
1735,"Q: Which word is longer, ""mosque"" or ""fly""?
A:",mosque,fly,0.0
1736,"Q: Which word is longer, ""famous"" or ""yours""?
A:",famous,yours,0.2
1737,"Q: Which word is longer, ""cheap"" or ""holiday""?
A:",holiday,cheap,0.45
1738,"Q: Which word is longer, ""low"" or ""when""?
A:",when,low,0.1
1739,"Q: Which word is longer, ""camping"" or ""bed""?
A:",camping,bed,0.55
1740,"Q: Which word is longer, ""player"" or ""blanket""?
A:",blanket,player,0.15
1741,"Q: Which word is longer, ""cow"" or ""lend""?
A:",lend,cow,0.6
1742,"Q: Which word is longer, ""fit"" or ""slow""?
A:",slow,fit,0.0
1743,"Q: Which word is longer, ""much"" or ""lie""?
A:",much,lie,0.35
1744,"Q: Which word is longer, ""head"" or ""plate""?
A:",plate,head,0.35
1745,"Q: Which word is longer, ""place"" or ""neighbor""?
A:",neighbor,place,0.2
1746,"Q: Which word is longer, ""nature"" or ""quick""?
A:",nature,quick,0.15
1747,"Q: Which word is longer, ""crowd"" or ""meat""?
A:",crowd,meat,0.1
1748,"Q: Which word is longer, ""anymore"" or ""sea""?
A:",anymore,sea,0.4
1749,"Q: Which word is longer, ""explain"" or ""cup""?
A:",explain,cup,0.95
1750,"Q: Which word is longer, ""north"" or ""ours""?
A:",north,ours,0.1
1751,"Q: Which word is longer, ""rat"" or ""chair""?
A:",chair,rat,0.35
1752,"Q: Which word is longer, ""stomach"" or ""bank""?
A:",stomach,bank,0.3
1753,"Q: Which word is longer, ""our"" or ""ready""?
A:",ready,our,0.0
1754,"Q: Which word is longer, ""heat"" or ""use""?
A:",heat,use,0.75
1755,"Q: Which word is longer, ""uncle"" or ""pet""?
A:",uncle,pet,0.2
1756,"Q: Which word is longer, ""subject"" or ""move""?
A:",subject,move,0.6
1757,"Q: Which word is longer, ""talk"" or ""shelf""?
A:",shelf,talk,0.45
1758,"Q: Which word is longer, ""head"" or ""improve""?
A:",improve,head,0.35
1759,"Q: Which word is longer, ""worse"" or ""sky""?
A:",worse,sky,0.55
1760,"Q: Which word is longer, ""yeah"" or ""dirty""?
A:",dirty,yeah,0.35
1761,"Q: Which word is longer, ""kilo"" or ""sad""?
A:",kilo,sad,0.75
1762,"Q: Which word is longer, ""dancer"" or ""crowd""?
A:",dancer,crowd,0.25
1763,"Q: Which word is longer, ""eat"" or ""father""?
A:",father,eat,0.6
1764,"Q: Which word is longer, ""purse"" or ""mosque""?
A:",mosque,purse,0.0
1765,"Q: Which word is longer, ""parent"" or ""gas""?
A:",parent,gas,0.6
1766,"Q: Which word is longer, ""their"" or ""one""?
A:",their,one,0.45
1767,"Q: Which word is longer, ""toy"" or ""angry""?
A:",angry,toy,0.1
1768,"Q: Which word is longer, ""alone"" or ""grow""?
A:",alone,grow,1.0
1769,"Q: Which word is longer, ""details"" or ""to""?
A:",details,to,0.3
1770,"Q: Which word is longer, ""grow"" or ""put""?
A:",grow,put,0.45
1771,"Q: Which word is longer, ""far"" or ""plant""?
A:",plant,far,0.55
1772,"Q: Which word is longer, ""birthday"" or ""face""?
A:",birthday,face,0.05
1773,"Q: Which word is longer, ""war"" or ""adult""?
A:",adult,war,0.8
1774,"Q: Which word is longer, ""show"" or ""no""?
A:",show,no,0.35
1775,"Q: Which word is longer, ""lunch"" or ""than""?
A:",lunch,than,0.45
1776,"Q: Which word is longer, ""speak"" or ""do""?
A:",speak,do,0.25
1777,"Q: Which word is longer, ""stadium"" or ""build""?
A:",stadium,build,0.1
1778,"Q: Which word is longer, ""site"" or ""quickly""?
A:",quickly,site,0.2
1779,"Q: Which word is longer, ""take"" or ""sky""?
A:",take,sky,0.0
1780,"Q: Which word is longer, ""later"" or ""very""?
A:",later,very,0.55
1781,"Q: Which word is longer, ""swim"" or ""movie""?
A:",movie,swim,0.7
1782,"Q: Which word is longer, ""empty"" or ""singular""?
A:",singular,empty,0.0
1783,"Q: Which word is longer, ""hotel"" or ""try""?
A:",hotel,try,0.1
1784,"Q: Which word is longer, ""once"" or ""guest""?
A:",guest,once,0.2
1785,"Q: Which word is longer, ""point"" or ""lost""?
A:",point,lost,0.3
1786,"Q: Which word is longer, ""mug"" or ""drum""?
A:",drum,mug,0.25
1787,"Q: Which word is longer, ""old"" or ""snake""?
A:",snake,old,0.15
1788,"Q: Which word is longer, ""kitchen"" or ""horse""?
A:",kitchen,horse,0.65
1789,"Q: Which word is longer, ""forest"" or ""map""?
A:",forest,map,0.1
1790,"Q: Which word is longer, ""fat"" or ""skirt""?
A:",skirt,fat,0.55
1791,"Q: Which word is longer, ""cabinet"" or ""cover""?
A:",cabinet,cover,0.2
1792,"Q: Which word is longer, ""hair"" or ""bridge""?
A:",bridge,hair,0.25
1793,"Q: Which word is longer, ""final"" or ""love""?
A:",final,love,0.4
1794,"Q: Which word is longer, ""change"" or ""ice""?
A:",change,ice,0.5
1795,"Q: Which word is longer, ""since"" or ""cry""?
A:",since,cry,0.5
1796,"Q: Which word is longer, ""farm"" or ""young""?
A:",young,farm,0.75
1797,"Q: Which word is longer, ""reading"" or ""buy""?
A:",reading,buy,0.25
1798,"Q: Which word is longer, ""pocket"" or ""taxi""?
A:",pocket,taxi,0.1
1799,"Q: Which word is longer, ""bean"" or ""notes""?
A:",notes,bean,0.3
1800,"Q: Which word is longer, ""birthday"" or ""gram""?
A:",birthday,gram,0.1
1801,"Q: Which word is longer, ""bar"" or ""suit""?
A:",suit,bar,0.05
1802,"Q: Which word is longer, ""orange"" or ""copy""?
A:",orange,copy,0.0
1803,"Q: Which word is longer, ""hey"" or ""house""?
A:",house,hey,0.25
1804,"Q: Which word is longer, ""wine"" or ""match""?
A:",match,wine,0.95
1805,"Q: Which word is longer, ""skating"" or ""dance""?
A:",skating,dance,0.7
1806,"Q: Which word is longer, ""must"" or ""itself""?
A:",itself,must,0.2
1807,"Q: Which word is longer, ""mistake"" or ""map""?
A:",mistake,map,0.65
1808,"Q: Which word is longer, ""date"" or ""steal""?
A:",steal,date,0.0
1809,"Q: Which word is longer, ""garlic"" or ""menu""?
A:",garlic,menu,0.35
1810,"Q: Which word is longer, ""half"" or ""dangerous""?
A:",dangerous,half,0.0
1811,"Q: Which word is longer, ""itself"" or ""half""?
A:",itself,half,0.2
1812,"Q: Which word is longer, ""fried"" or ""town""?
A:",fried,town,0.1
1813,"Q: Which word is longer, ""take"" or ""bus""?
A:",take,bus,0.2
1814,"Q: Which word is longer, ""large"" or ""guy""?
A:",large,guy,0.15
1815,"Q: Which word is longer, ""past"" or ""stand""?
A:",stand,past,0.0
1816,"Q: Which word is longer, ""policeman"" or ""car""?
A:",policeman,car,0.5
1817,"Q: Which word is longer, ""mad"" or ""stop""?
A:",stop,mad,0.1
1818,"Q: Which word is longer, ""purse"" or ""year""?
A:",purse,year,0.05
1819,"Q: Which word is longer, ""market"" or ""bed""?
A:",market,bed,0.65
1820,"Q: Which word is longer, ""stove"" or ""finger""?
A:",finger,stove,0.2
1821,"Q: Which word is longer, ""us"" or ""belt""?
A:",belt,us,0.15
1822,"Q: Which word is longer, ""just"" or ""movie""?
A:",movie,just,0.15
1823,"Q: Which word is longer, ""do"" or ""soap""?
A:",soap,do,0.0
1824,"Q: Which word is longer, ""so"" or ""empty""?
A:",empty,so,0.6
1825,"Q: Which word is longer, ""lemon"" or ""life""?
A:",lemon,life,0.2
1826,"Q: Which word is longer, ""mix"" or ""diary""?
A:",diary,mix,0.2
1827,"Q: Which word is longer, ""far"" or ""upset""?
A:",upset,far,0.6
1828,"Q: Which word is longer, ""bed"" or ""hers""?
A:",hers,bed,0.2
1829,"Q: Which word is longer, ""snow"" or ""me""?
A:",snow,me,0.65
1830,"Q: Which word is longer, ""tired"" or ""pain""?
A:",tired,pain,0.4
1831,"Q: Which word is longer, ""old"" or ""file""?
A:",file,old,0.2
1832,"Q: Which word is longer, ""pig"" or ""history""?
A:",history,pig,0.25
1833,"Q: Which word is longer, ""quickly"" or ""drink""?
A:",quickly,drink,0.15
1834,"Q: Which word is longer, ""chemistry"" or ""head""?
A:",chemistry,head,0.45
1835,"Q: Which word is longer, ""bring"" or ""walk""?
A:",bring,walk,0.0
1836,"Q: Which word is longer, ""listen"" or ""love""?
A:",listen,love,0.4
1837,"Q: Which word is longer, ""bat"" or ""fresh""?
A:",fresh,bat,0.0
1838,"Q: Which word is longer, ""cream"" or ""various""?
A:",various,cream,0.25
1839,"Q: Which word is longer, ""bike"" or ""train""?
A:",train,bike,0.0
1840,"Q: Which word is longer, ""brain"" or ""police""?
A:",police,brain,0.0
1841,"Q: Which word is longer, ""carpet"" or ""sad""?
A:",carpet,sad,0.55
1842,"Q: Which word is longer, ""nurse"" or ""ham""?
A:",nurse,ham,0.45
1843,"Q: Which word is longer, ""mine"" or ""bridge""?
A:",bridge,mine,0.3
1844,"Q: Which word is longer, ""round"" or ""sit""?
A:",round,sit,0.1
1845,"Q: Which word is longer, ""next"" or ""sit""?
A:",next,sit,0.25
1846,"Q: Which word is longer, ""me"" or ""once""?
A:",once,me,0.0
1847,"Q: Which word is longer, ""at"" or ""hotel""?
A:",hotel,at,0.0
1848,"Q: Which word is longer, ""hour"" or ""stamp""?
A:",stamp,hour,0.3
1849,"Q: Which word is longer, ""lamp"" or ""who""?
A:",lamp,who,0.55
1850,"Q: Which word is longer, ""guitar"" or ""fun""?
A:",guitar,fun,0.4
1851,"Q: Which word is longer, ""what"" or ""monkey""?
A:",monkey,what,0.7
1852,"Q: Which word is longer, ""often"" or ""push""?
A:",often,push,0.1
1853,"Q: Which word is longer, ""toy"" or ""rain""?
A:",rain,toy,0.0
1854,"Q: Which word is longer, ""hope"" or ""chain""?
A:",chain,hope,0.75
1855,"Q: Which word is longer, ""subject"" or ""clown""?
A:",subject,clown,0.25
1856,"Q: Which word is longer, ""drive"" or ""fog""?
A:",drive,fog,0.8
1857,"Q: Which word is longer, ""grape"" or ""run""?
A:",grape,run,0.5
1858,"Q: Which word is longer, ""tea"" or ""sport""?
A:",sport,tea,0.0
1859,"Q: Which word is longer, ""their"" or ""gym""?
A:",their,gym,0.7
1860,"Q: Which word is longer, ""fact"" or ""table""?
A:",table,fact,0.2
1861,"Q: Which word is longer, ""enjoy"" or ""work""?
A:",enjoy,work,0.0
1862,"Q: Which word is longer, ""must"" or ""bad""?
A:",must,bad,0.5
1863,"Q: Which word is longer, ""actor"" or ""hockey""?
A:",hockey,actor,0.0
1864,"Q: Which word is longer, ""store"" or ""glad""?
A:",store,glad,0.5
1865,"Q: Which word is longer, ""answer"" or ""point""?
A:",answer,point,0.75
1866,"Q: Which word is longer, ""fork"" or ""her""?
A:",fork,her,0.45
1867,"Q: Which word is longer, ""sick"" or ""melon""?
A:",melon,sick,0.5
1868,"Q: Which word is longer, ""for"" or ""more""?
A:",more,for,0.6
1869,"Q: Which word is longer, ""guitar"" or ""at""?
A:",guitar,at,0.05
1870,"Q: Which word is longer, ""love"" or ""magic""?
A:",magic,love,0.0
1871,"Q: Which word is longer, ""pen"" or ""fish""?
A:",fish,pen,0.4
1872,"Q: Which word is longer, ""east"" or ""yours""?
A:",yours,east,0.2
1873,"Q: Which word is longer, ""hand"" or ""early""?
A:",early,hand,0.55
1874,"Q: Which word is longer, ""print"" or ""busy""?
A:",print,busy,0.5
1875,"Q: Which word is longer, ""myself"" or ""yeah""?
A:",myself,yeah,0.4
1876,"Q: Which word is longer, ""problem"" or ""make""?
A:",problem,make,0.25
1877,"Q: Which word is longer, ""birth"" or ""hit""?
A:",birth,hit,0.4
1878,"Q: Which word is longer, ""family"" or ""heavy""?
A:",family,heavy,0.3
1879,"Q: Which word is longer, ""math"" or ""tea""?
A:",math,tea,0.2
1880,"Q: Which word is longer, ""learn"" or ""type""?
A:",learn,type,0.25
1881,"Q: Which word is longer, ""love"" or ""horse""?
A:",horse,love,0.05
1882,"Q: Which word is longer, ""notice"" or ""knife""?
A:",notice,knife,0.0
1883,"Q: Which word is longer, ""friendly"" or ""bike""?
A:",friendly,bike,0.65
1884,"Q: Which word is longer, ""far"" or ""smoke""?
A:",smoke,far,0.0
1885,"Q: Which word is longer, ""dream"" or ""fair""?
A:",dream,fair,0.75
1886,"Q: Which word is longer, ""wet"" or ""holiday""?
A:",holiday,wet,0.4
1887,"Q: Which word is longer, ""hospital"" or ""mosque""?
A:",hospital,mosque,0.35
1888,"Q: Which word is longer, ""type"" or ""kitchen""?
A:",kitchen,type,0.2
1889,"Q: Which word is longer, ""lose"" or ""our""?
A:",lose,our,0.2
1890,"Q: Which word is longer, ""forest"" or ""give""?
A:",forest,give,0.6
1891,"Q: Which word is longer, ""things"" or ""sock""?
A:",things,sock,0.15
1892,"Q: Which word is longer, ""win"" or ""mouth""?
A:",mouth,win,0.0
1893,"Q: Which word is longer, ""long"" or ""uniform""?
A:",uniform,long,0.0
1894,"Q: Which word is longer, ""bike"" or ""age""?
A:",bike,age,0.25
1895,"Q: Which word is longer, ""brush"" or ""walking""?
A:",walking,brush,0.55
1896,"Q: Which word is longer, ""an"" or ""nice""?
A:",nice,an,0.0
1897,"Q: Which word is longer, ""silver"" or ""job""?
A:",silver,job,0.3
1898,"Q: Which word is longer, ""strong"" or ""often""?
A:",strong,often,0.3
1899,"Q: Which word is longer, ""question"" or ""disco""?
A:",question,disco,0.45
1900,"Q: Which word is longer, ""cry"" or ""blond""?
A:",blond,cry,0.55
1901,"Q: Which word is longer, ""fan"" or ""very""?
A:",very,fan,0.2
1902,"Q: Which word is longer, ""those"" or ""draw""?
A:",those,draw,0.5
1903,"Q: Which word is longer, ""he"" or ""milk""?
A:",milk,he,0.2
1904,"Q: Which word is longer, ""hit"" or ""down""?
A:",down,hit,0.85
1905,"Q: Which word is longer, ""friend"" or ""piano""?
A:",friend,piano,0.65
1906,"Q: Which word is longer, ""whole"" or ""sink""?
A:",whole,sink,0.55
1907,"Q: Which word is longer, ""modern"" or ""old""?
A:",modern,old,0.55
1908,"Q: Which word is longer, ""storm"" or ""park""?
A:",storm,park,0.6
1909,"Q: Which word is longer, ""alone"" or ""put""?
A:",alone,put,0.95
1910,"Q: Which word is longer, ""new"" or ""paint""?
A:",paint,new,0.05
1911,"Q: Which word is longer, ""site"" or ""player""?
A:",player,site,0.15
1912,"Q: Which word is longer, ""outside"" or ""bring""?
A:",outside,bring,1.0
1913,"Q: Which word is longer, ""not"" or ""glove""?
A:",glove,not,0.3
1914,"Q: Which word is longer, ""now"" or ""love""?
A:",love,now,1.0
1915,"Q: Which word is longer, ""market"" or ""ago""?
A:",market,ago,0.0
1916,"Q: Which word is longer, ""cover"" or ""know""?
A:",cover,know,0.8
1917,"Q: Which word is longer, ""player"" or ""liter""?
A:",player,liter,0.6
1918,"Q: Which word is longer, ""player"" or ""oh""?
A:",player,oh,0.6
1919,"Q: Which word is longer, ""leg"" or ""bear""?
A:",bear,leg,0.0
1920,"Q: Which word is longer, ""who"" or ""until""?
A:",until,who,0.1
1921,"Q: Which word is longer, ""cloud"" or ""find""?
A:",cloud,find,0.8
1922,"Q: Which word is longer, ""golden"" or ""bank""?
A:",golden,bank,0.05
1923,"Q: Which word is longer, ""guy"" or ""build""?
A:",build,guy,0.75
1924,"Q: Which word is longer, ""ask"" or ""menu""?
A:",menu,ask,0.35
1925,"Q: Which word is longer, ""steal"" or ""slow""?
A:",steal,slow,0.1
1926,"Q: Which word is longer, ""date"" or ""friendly""?
A:",friendly,date,0.0
1927,"Q: Which word is longer, ""lunch"" or ""sink""?
A:",lunch,sink,0.6
1928,"Q: Which word is longer, ""eat"" or ""help""?
A:",help,eat,0.4
