question_id,perturbation_id,prompt,correct_answer,correct
105,20,"Q: Can you suggest a movie that is similar to the following list of movies: Inception, Star Wars Episode VII - The Force Awakens, Inside Out, Edge of Tomorrow?
Choose one from the following options:
(A) Murder in the First
(B) Mystery
(C) Dutch
(D) Pulp Fiction 
A:",(D),0.8
105,26,"Q: Can you recommend a movie similar to Star Wars Episode VII - The Force Awakens, Edge of Tomorrow, Inception, Inside Out? Choose from the following options:
Options:
(A) Murder in the First
(B) Dutch
(C) Pulp Fiction
(D) Mystery
A:",(C),0.0
105,119,"Recommend movies similar to a given list of movies. You will be presented with a list of options and asked to select the movie that is most similar to the given list.
List of movies: Edge of Tomorrow, Inception, Star Wars Episode VII - The Force Awakens, Inside Out
Options:
(A) Dutch
(B) Mystery
(C) Pulp Fiction
(D) Murder in the First
Output:",(C),0.0
105,141,"Looking for movie recommendations? We've got you covered! Simply provide us with a list of movies you love, and we'll suggest similar movies for you to enjoy. Choose the option that best matches your preferences and get ready for a great movie night!
List of movies: Inception, Star Wars Episode VII - The Force Awakens, Inside Out, Edge of Tomorrow
Options:
(A) Mystery
(B) Pulp Fiction
(C) Murder in the First
(D) Dutch
Output:",(B),0.0
106,22,"Q: Can you suggest a movie similar to The Mask, The Lion King, Interview with the Vampire The Vampire Chronicles, The Fugitive? Choose from the following options:
Options:
(A) Babe
(B) Experimenter
(C) The House
(D) Saving Santa
A:",(A),1.0
106,25,"Q: Can you suggest a movie similar to Interview with the Vampire The Vampire Chronicles, The Lion King, The Fugitive, The Mask?
Please choose from the following options:
(A) The House
(B) Babe
(C) Experimenter
(D) Saving Santa
A:",(B),1.0
106,138,"Given a list of movies Interview with the Vampire The Vampire Chronicles, The Lion King, The Fugitive, The Mask, recommend a movie similar to the given list by selecting one of the options provided in (A) Experimenter
(B) The House
(C) Saving Santa
(D) Babe.
Output:
Recommended movie:",(D),0.8
106,143,"Based on a list of movies, recommend a movie that is most similar to the given list. Choose the best option from the list of choices provided.
List of movies: The Mask, The Fugitive, Interview with the Vampire The Vampire Chronicles, The Lion King
Options:
(A) Saving Santa
(B) The House
(C) Babe
(D) Experimenter
Output:",(C),0.6
106,153,"Given a list of movies, recommend a movie that is most similar to the given list. Select the option that you think is the best match.
List of movies: The Mask, The Fugitive, Interview with the Vampire The Vampire Chronicles, The Lion King
Options:
(A) The House
(B) Saving Santa
(C) Babe
(D) Experimenter
Output:",(C),0.8
107,32,"Q: Can you recommend a movie that is similar to the following The Shawshank Redemption, Pulp Fiction, The Fugitive, Forrest Gump:
Options:
(A) Oceans
(B) I Know Who Killed Me
(C) Dances with Wolves
(D) It Can't Be!
A:",(C),1.0
107,58,"Given a list of movies Forrest Gump, The Fugitive, The Shawshank Redemption, Pulp Fiction, please suggest a movie that is similar to them from the following options: (A) It Can't Be!
(B) Oceans
(C) I Know Who Killed Me
(D) Dances with Wolves.",(D),0.2
107,118,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to select the movie that is most similar to the given list of movies.
List of movies: Forrest Gump, The Shawshank Redemption, Pulp Fiction, The Fugitive
Options:
(A) Dances with Wolves
(B) Oceans
(C) I Know Who Killed Me
(D) It Can't Be!
Output:",(A),0.8
107,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: Pulp Fiction, The Shawshank Redemption, The Fugitive, Forrest Gump
Options:
(A) Dances with Wolves
(B) It Can't Be!
(C) I Know Who Killed Me
(D) Oceans
Output:",(A),0.0
107,130,"Given a list of movies and a set of options, recommend a movie similar to one of the movies in the list. Use the options to guide your recommendation.
Movie list: Pulp Fiction, The Shawshank Redemption, The Fugitive, Forrest Gump
Options:
(A) Oceans
(B) It Can't Be!
(C) I Know Who Killed Me
(D) Dances with Wolves
Output:
Recommended movie:",(D),0.0
108,0,"Q: Find a movie similar to Dances with Wolves, Braveheart, Apollo 13, Batman:
Options:
(A) Schindler's List
(B) Crimes and Misdemeanors
(C) Gorillas in the Mist
(D) King Kong
A:",(A),0.8
108,29,"Q: Can you recommend a movie similar to the following list: Braveheart, Dances with Wolves, Apollo 13, Batman? Here are some options to choose from:
(A) Crimes and Misdemeanors
(B) Gorillas in the Mist
(C) Schindler's List
(D) King Kong
A:",(C),1.0
108,111,"Given a list of movies, recommend a movie that is most similar to the given list. You will be provided with a list of movies as options, and you must choose the movie that is most similar to the given list.
List of movies: Apollo 13, Braveheart, Batman, Dances with Wolves
Options:
(A) Gorillas in the Mist
(B) King Kong
(C) Schindler's List
(D) Crimes and Misdemeanors
Output:",(C),0.0
108,114,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a list of movies to choose from, and you must select the movie that is most similar to the given list.
List of movies: Batman, Braveheart, Dances with Wolves, Apollo 13
Options:
(A) King Kong
(B) Crimes and Misdemeanors
(C) Gorillas in the Mist
(D) Schindler's List
Output:",(D),1.0
108,163,"Given a list of movies, recommend similar movies from a list of options.
Movie list: Braveheart, Batman, Dances with Wolves, Apollo 13
Options:
(A) Crimes and Misdemeanors
(B) Schindler's List
(C) King Kong
(D) Gorillas in the Mist
Output:",(B),1.0
109,11,"Q: Can you suggest a movie similar to Pulp Fiction, Requiem for a Dream, Kill Bill Vol 2, Léon The Professional?
Here are some options:
(A) The Godfather
(B) Sin Nombre
(C) Pushing Hands
(D) Mortal Kombat The Journey Begins
A:",(A),0.8
109,25,"Q: Can you suggest a movie similar to Kill Bill Vol 2, Requiem for a Dream, Léon The Professional, Pulp Fiction?
Please choose from the following options:
(A) Mortal Kombat The Journey Begins
(B) Pushing Hands
(C) Sin Nombre
(D) The Godfather
A:",(D),0.8
109,62,"The goal is to find a movie that is similar to Kill Bill Vol 2, Pulp Fiction, Requiem for a Dream, Léon The Professional. You can choose from the following options: (A) Mortal Kombat The Journey Begins
(B) Pushing Hands
(C) The Godfather
(D) Sin Nombre. Please suggest a movie from these options.",(C),1.0
109,72,"Please recommend a movie that is similar to Requiem for a Dream, Léon The Professional, Pulp Fiction, Kill Bill Vol 2. You can choose from the following options: (A) The Godfather
(B) Sin Nombre
(C) Pushing Hands
(D) Mortal Kombat The Journey Begins.",(A),0.8
109,164,"Given a list of movies, recommend similar movies to watch. Choose the best option from the given list of movie options.
Movie list: Léon The Professional, Requiem for a Dream, Kill Bill Vol 2, Pulp Fiction
Options:
(A) Pushing Hands
(B) The Godfather
(C) Sin Nombre
(D) Mortal Kombat The Journey Begins
Output:",(B),0.6
110,0,"Q: Find a movie similar to Braveheart, The Fugitive, Fargo, Schindler's List:
Options:
(A) The Good Son
(B) Arachnophobia
(C) Liam
(D) Dances with Wolves
A:",(D),0.8
110,3,"Q: Can you suggest a movie similar to the ones in Schindler's List, Braveheart, Fargo, The Fugitive?
Here are some options:
(A) Dances with Wolves
(B) The Good Son
(C) Liam
(D) Arachnophobia
A:",(A),0.6
110,77,"Please recommend movies that are similar to the following list of movies: Schindler's List, Fargo, Braveheart, The Fugitive. You can choose from the following options: (A) Arachnophobia
(B) Dances with Wolves
(C) The Good Son
(D) Liam.",(B),1.0
110,96,"Could you suggest a movie that is similar to Fargo, Schindler's List, The Fugitive, Braveheart? You can choose from the following options: (A) Liam
(B) Arachnophobia
(C) The Good Son
(D) Dances with Wolves.",(D),1.0
110,170,"Based on your movie preferences, I can recommend a similar movie for you. Please provide me with a list of movies you enjoyed and a set of options to choose from.
Movies: Braveheart, The Fugitive, Fargo, Schindler's List
Options:
(A) Liam
(B) The Good Son
(C) Dances with Wolves
(D) Arachnophobia
Output:
Recommended movie:",(C),1.0
111,0,"Q: Find a movie similar to Get Shorty, Mr Holland's Opus, Dances with Wolves, Stargate:
Options:
(A) The Usual Suspects
(B) It Runs in the Family
(C) Ride with the Devil
(D) Anomalisa
A:",(A),0.0
111,10,"Q: Can you suggest a movie similar to Stargate, Dances with Wolves, Mr Holland's Opus, Get Shorty?
Pick from the following options:
(A) It Runs in the Family
(B) Ride with the Devil
(C) The Usual Suspects
(D) Anomalisa
A:",(C),0.0
111,40,"Q: Can you suggest a movie that is similar to the following list: Stargate, Mr Holland's Opus, Get Shorty, Dances with Wolves?
Options:
(A) It Runs in the Family
(B) Anomalisa
(C) Ride with the Devil
(D) The Usual Suspects
A:",(D),0.0
111,59,"The task is to find a movie that is similar to Get Shorty, Stargate, Mr Holland's Opus, Dances with Wolves. The options available are: (A) Ride with the Devil
(B) The Usual Suspects
(C) It Runs in the Family
(D) Anomalisa. Please suggest a movie from these options.",(B),0.0
111,142,"Based on your movie preferences, we can recommend similar movies for you. Please select the option that you think is most similar to your list of movies.
List of movies: Stargate, Get Shorty, Dances with Wolves, Mr Holland's Opus
Options:
(A) The Usual Suspects
(B) Anomalisa
(C) It Runs in the Family
(D) Ride with the Devil
Output:",(A),0.0
112,30,"Q: Can you recommend a movie similar to the following list: The Fugitive, The Silence of the Lambs, Forrest Gump, Braveheart? Please choose from the following options:
Options:
(A) Bride & Prejudice
(B) Seven
(C) Cannibal Holocaust
(D) Night at the Museum Secret of the Tomb
A:",(B),0.8
112,43,"Q: Can you recommend a movie that is similar to The Fugitive, Forrest Gump, The Silence of the Lambs, Braveheart?
Please choose from the following options:
(A) Night at the Museum Secret of the Tomb
(B) Seven
(C) Bride & Prejudice
(D) Cannibal Holocaust",(B),1.0
112,134,"Find a movie similar to a given list of movies. Choose the option that best matches the given list of movies.
Movie list: Braveheart, The Silence of the Lambs, Forrest Gump, The Fugitive
Options:
(A) Cannibal Holocaust
(B) Night at the Museum Secret of the Tomb
(C) Seven
(D) Bride & Prejudice
Output:",(C),1.0
112,136,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the following set of movies: (A) Night at the Museum Secret of the Tomb
(B) Cannibal Holocaust
(C) Seven
(D) Bride & Prejudice.
List of movies: Forrest Gump, The Silence of the Lambs, Braveheart, The Fugitive
Options:
(A) Night at the Museum Secret of the Tomb
(B) Cannibal Holocaust
(C) Seven
(D) Bride & Prejudice
Output:",(C),1.0
112,178,"Recommend a movie similar to a given list of movies.
movie_list: The Silence of the Lambs, Forrest Gump, The Fugitive, Braveheart
Options:
(A) Cannibal Holocaust
(B) Night at the Museum Secret of the Tomb
(C) Bride & Prejudice
(D) Seven
Output:",(D),0.8
113,3,"Q: Can you suggest a movie similar to the ones in Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, American Beauty, Back to the Future?
Here are some options:
(A) Jon Stewart Has Left the Building
(B) The Mummy Tomb of the Dragon Emperor
(C) The Terminator
(D) Hud
A:",(C),1.0
113,5,"Q: Can you suggest a movie that is similar to any of the following Back to the Future, Star Wars Episode IV - A New Hope, American Beauty, Star Wars Episode V - The Empire Strikes Back:
Options:
(A) Jon Stewart Has Left the Building
(B) The Terminator
(C) Hud
(D) The Mummy Tomb of the Dragon Emperor
A:",(B),1.0
113,57,"Please recommend a movie that is similar to Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Back to the Future, American Beauty from the following options: (A) The Terminator
(B) Jon Stewart Has Left the Building
(C) Hud
(D) The Mummy Tomb of the Dragon Emperor.",(A),0.6
113,113,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you must select the movie that is most similar to the given list.
List of movies: Star Wars Episode V - The Empire Strikes Back, Back to the Future, American Beauty, Star Wars Episode IV - A New Hope
Options:
(A) The Terminator
(B) Jon Stewart Has Left the Building
(C) The Mummy Tomb of the Dragon Emperor
(D) Hud
Output:",(A),1.0
113,141,"Looking for movie recommendations? We've got you covered! Simply provide us with a list of movies you love, and we'll suggest similar movies for you to enjoy. Choose the option that best matches your preferences and get ready for a great movie night!
List of movies: Back to the Future, American Beauty, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back
Options:
(A) The Mummy Tomb of the Dragon Emperor
(B) Hud
(C) The Terminator
(D) Jon Stewart Has Left the Building
Output:",(C),0.8
114,55,"You need to find a movie that is similar to Léon The Professional, One Flew Over the Cuckoo's Nest, Reservoir Dogs, Star Wars Episode V - The Empire Strikes Back. You will be given a list of recommended movies to choose from, which are: (A) Hereafter
(B) Thumbelina
(C) Raiders of the Lost Ark
(D) The Thinning.",(C),1.0
114,65,"Given a list of movies Reservoir Dogs, Léon The Professional, Star Wars Episode V - The Empire Strikes Back, One Flew Over the Cuckoo's Nest, please recommend a movie that is similar to them from the following options: (A) Thumbelina
(B) The Thinning
(C) Raiders of the Lost Ark
(D) Hereafter.",(C),0.6
114,119,"Recommend movies similar to a given list of movies. You will be presented with a list of options and asked to select the movie that is most similar to the given list.
List of movies: Reservoir Dogs, One Flew Over the Cuckoo's Nest, Léon The Professional, Star Wars Episode V - The Empire Strikes Back
Options:
(A) Hereafter
(B) Raiders of the Lost Ark
(C) Thumbelina
(D) The Thinning
Output:",(B),0.6
114,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Léon The Professional, One Flew Over the Cuckoo's Nest, Star Wars Episode V - The Empire Strikes Back, Reservoir Dogs
Options:
(A) Hereafter
(B) Thumbelina
(C) The Thinning
(D) Raiders of the Lost Ark
Output:",(D),1.0
114,179,"Recommend a movie similar to a given list of movies.
Q: Find a movie similar to Reservoir Dogs, Star Wars Episode V - The Empire Strikes Back, Léon The Professional, One Flew Over the Cuckoo's Nest:
Options:
(A) The Thinning
(B) Thumbelina
(C) Hereafter
(D) Raiders of the Lost Ark
Output:",(D),1.0
115,32,"Q: Can you recommend a movie that is similar to the following Mr Holland's Opus, Don Juan DeMarco, What's Eating Gilbert Grape, Pulp Fiction:
Options:
(A) Kolya
(B) Get Shorty
(C) Gold Diggers of 1933
(D) Death Wish 2
A:",(B),0.0
115,97,"Your task is to find a movie that is similar to Pulp Fiction, Don Juan DeMarco, What's Eating Gilbert Grape, Mr Holland's Opus. Please choose an option from the following list: (A) Death Wish 2
(B) Kolya
(C) Get Shorty
(D) Gold Diggers of 1933.",(C),0.8
115,101,"Please recommend a movie that is similar to the list of movies in Pulp Fiction, What's Eating Gilbert Grape, Don Juan DeMarco, Mr Holland's Opus. The options are as follows: (A) Gold Diggers of 1933
(B) Get Shorty
(C) Kolya
(D) Death Wish 2.",(B),0.8
115,102,"Your task is to find a movie that is similar to Mr Holland's Opus, Don Juan DeMarco, What's Eating Gilbert Grape, Pulp Fiction. You will be given the following options to choose from: (A) Kolya
(B) Get Shorty
(C) Gold Diggers of 1933
(D) Death Wish 2.",(B),0.0
115,156,"Given a list of movies, recommend a similar movie from a list of options. Choose the movie that you think is most similar to the given list.
List of movies: Don Juan DeMarco, Mr Holland's Opus, Pulp Fiction, What's Eating Gilbert Grape
Options:
(A) Gold Diggers of 1933
(B) Get Shorty
(C) Death Wish 2
(D) Kolya
Output:",(B),0.6
116,24,"Q: Can you suggest a movie similar to the list of What's Eating Gilbert Grape, The Shawshank Redemption, Get Shorty, The Fugitive?
Choose from the following options:
(A) Unstrung Heroes
(B) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
(C) Vampire in Brooklyn
(D) Braveheart
A:",(D),0.0
116,110,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of options and asked to select the most similar movie.
List of movies: The Fugitive, Get Shorty, The Shawshank Redemption, What's Eating Gilbert Grape
Options:
(A) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
(B) Braveheart
(C) Unstrung Heroes
(D) Vampire in Brooklyn
Output:",(B),1.0
116,160,"Based on a list of movies, recommend a similar movie from the following options. Choose the movie that is most similar to the given list.
List of movies: Get Shorty, What's Eating Gilbert Grape, The Fugitive, The Shawshank Redemption
Options:
(A) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
(B) Vampire in Brooklyn
(C) Unstrung Heroes
(D) Braveheart
Output:",(D),0.8
116,165,"Based on the movies you provided, we have some recommendations for you! Which of the following options do you think you would enjoy watching next?
Movie list: Get Shorty, The Fugitive, The Shawshank Redemption, What's Eating Gilbert Grape
Options:
(A) Braveheart
(B) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
(C) Vampire in Brooklyn
(D) Unstrung Heroes
Output:",(A),1.0
116,179,"Recommend a movie similar to a given list of movies.
Q: Find a movie similar to What's Eating Gilbert Grape, Get Shorty, The Fugitive, The Shawshank Redemption:
Options:
(A) Braveheart
(B) Vampire in Brooklyn
(C) Unstrung Heroes
(D) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
Output:",(A),0.2
117,39,"Q: Can you recommend a movie that is similar to the following Aladdin, The Shawshank Redemption, Schindler's List, Terminator 2 Judgment Day?
Options:
(A) The Lion King
(B) Cujo
(C) Bridget Jones's Diary
(D) The Double Life of Veronique
A:",(A),1.0
117,41,"Q: Can you recommend a movie similar to Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin? Choose one from the following options:
Options:
(A) Cujo
(B) The Double Life of Veronique
(C) The Lion King
(D) Bridget Jones's Diary
A:",(C),1.0
117,43,"Q: Can you recommend a movie that is similar to Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin?
Please choose from the following options:
(A) Cujo
(B) The Lion King
(C) Bridget Jones's Diary
(D) The Double Life of Veronique",(B),1.0
117,48,"Please suggest a movie that is similar to Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin. Here are some options you can choose from: (A) The Double Life of Veronique
(B) Bridget Jones's Diary
(C) The Lion King
(D) Cujo.",(C),1.0
117,113,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you must select the movie that is most similar to the given list.
List of movies: Schindler's List, Terminator 2 Judgment Day, Aladdin, The Shawshank Redemption
Options:
(A) The Lion King
(B) Cujo
(C) The Double Life of Veronique
(D) Bridget Jones's Diary
Output:",(A),1.0
118,64,"The task is to recommend a movie that is similar to Pulp Fiction, The Usual Suspects, Braveheart, Dances with Wolves from the following options: (A) Marty
(B) Metropolis
(C) Toy Story
(D) Nadja.",(C),0.0
118,70,"Provide a recommendation for a movie that is similar to the movies in Braveheart, The Usual Suspects, Dances with Wolves, Pulp Fiction.
Select one of the following options: (A) Marty
(B) Metropolis
(C) Nadja
(D) Toy Story",(D),0.0
118,78,"I need your help to find movies that are similar to Braveheart, The Usual Suspects, Pulp Fiction, Dances with Wolves. Please choose from the following options: (A) Metropolis
(B) Marty
(C) Toy Story
(D) Nadja.",(C),0.0
118,126,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should suggest options for the user to choose from.
Movie list: Dances with Wolves, Pulp Fiction, Braveheart, The Usual Suspects
Options:
(A) Toy Story
(B) Nadja
(C) Marty
(D) Metropolis
Output:",(A),0.0
118,145,"Based on your movie preferences, we can recommend similar movies for you to watch. We'll provide you with a list of options, and you can select the one that you think is the most similar to your original choice. 
Original movie: The Usual Suspects, Braveheart, Dances with Wolves, Pulp Fiction
Options:
(A) Nadja
(B) Toy Story
(C) Marty
(D) Metropolis
Output:",(B),1.0
119,51,"Your task is to suggest a movie that is similar to Aladdin, Toy Story, The Lion King, Pulp Fiction. Please choose from the following options: (A) Terminator 2 Judgment Day
(B) Being Elmo A Puppeteer's Journey
(C) RoboGeisha
(D) Far From Home The Adventures of Yellow Dog.",(A),0.0
119,84,"Your goal is to recommend a movie that is similar to the list of movies provided in Toy Story, Pulp Fiction, Aladdin, The Lion King. You will have to choose from a set of (A) RoboGeisha
(B) Far From Home The Adventures of Yellow Dog
(C) Terminator 2 Judgment Day
(D) Being Elmo A Puppeteer's Journey.",(C),0.4
119,130,"Given a list of movies and a set of options, recommend a movie similar to one of the movies in the list. Use the options to guide your recommendation.
Movie list: Pulp Fiction, The Lion King, Aladdin, Toy Story
Options:
(A) Far From Home The Adventures of Yellow Dog
(B) Terminator 2 Judgment Day
(C) Being Elmo A Puppeteer's Journey
(D) RoboGeisha
Output:
Recommended movie:",(B),0.0
119,138,"Given a list of movies The Lion King, Pulp Fiction, Toy Story, Aladdin, recommend a movie similar to the given list by selecting one of the options provided in (A) RoboGeisha
(B) Being Elmo A Puppeteer's Journey
(C) Far From Home The Adventures of Yellow Dog
(D) Terminator 2 Judgment Day.
Output:
Recommended movie:",(D),0.0
119,174,"Based on the list of movies provided, recommend a movie that is similar to any of the movies in the list. Choose the best option from the set of movies provided.
Movie list: Aladdin, Toy Story, The Lion King, Pulp Fiction
Options:
(A) Far From Home The Adventures of Yellow Dog
(B) RoboGeisha
(C) Being Elmo A Puppeteer's Journey
(D) Terminator 2 Judgment Day
Output:",(D),0.0
120,17,"Q: Could you suggest a movie that is similar to Fargo, Groundhog Day, The Princess Bride, The Fugitive?
Here are some options:
(A) The Morning After
(B) No Man's Land
(C) Raiders of the Lost Ark
(D) John Q
A:",(C),1.0
120,48,"Please suggest a movie that is similar to The Fugitive, The Princess Bride, Groundhog Day, Fargo. Here are some options you can choose from: (A) No Man's Land
(B) Raiders of the Lost Ark
(C) John Q
(D) The Morning After.",(B),1.0
120,80,"I am looking for movies that are similar to Fargo, Groundhog Day, The Princess Bride, The Fugitive. Please select from the following options: (A) Raiders of the Lost Ark
(B) The Morning After
(C) No Man's Land
(D) John Q.",(A),1.0
120,86,"The objective of this task is to recommend a movie that is similar to the list of movies provided in The Princess Bride, Groundhog Day, Fargo, The Fugitive. You will be presented with a set of (A) Raiders of the Lost Ark
(B) No Man's Land
(C) John Q
(D) The Morning After to choose from.",(A),0.8
120,144,"You have a list of movies that you enjoyed and you want to find similar movies to watch. Choose the movie that you think is most similar to the given list of movies from the options provided.
List of movies: Groundhog Day, The Fugitive, Fargo, The Princess Bride
Options:
(A) Raiders of the Lost Ark
(B) No Man's Land
(C) The Morning After
(D) John Q
Output:",(A),1.0
121,36,"Q: Can you recommend a movie that is similar to any of the movies in Star Wars Episode VI - Return of the Jedi, The Terminator, The Sixth Sense, Toy Story?
Options:
(A) The Girl Next Door
(B) Gray's Anatomy
(C) Indecent Proposal
(D) Star Wars Episode V - The Empire Strikes Back
A:",(D),0.8
121,39,"Q: Can you recommend a movie that is similar to the following The Sixth Sense, Toy Story, Star Wars Episode VI - Return of the Jedi, The Terminator?
Options:
(A) Star Wars Episode V - The Empire Strikes Back
(B) The Girl Next Door
(C) Indecent Proposal
(D) Gray's Anatomy
A:",(A),1.0
121,67,"Find a movie that is similar to the movies in The Terminator, Star Wars Episode VI - Return of the Jedi, The Sixth Sense, Toy Story.
Choose an option from the following: (A) Star Wars Episode V - The Empire Strikes Back
(B) The Girl Next Door
(C) Indecent Proposal
(D) Gray's Anatomy",(A),0.6
121,71,"Find a movie that shares similarities with the movies in The Sixth Sense, Toy Story, The Terminator, Star Wars Episode VI - Return of the Jedi.
Choose an option from the list below: (A) Indecent Proposal
(B) The Girl Next Door
(C) Star Wars Episode V - The Empire Strikes Back
(D) Gray's Anatomy",(C),0.8
121,151,"Based on your movie preferences, we can recommend similar movies for you to watch. Choose the movie that you think is most similar to the given list of movies.
Given list of movies: The Sixth Sense, Toy Story, The Terminator, Star Wars Episode VI - Return of the Jedi
Options:
(A) Indecent Proposal
(B) The Girl Next Door
(C) Gray's Anatomy
(D) Star Wars Episode V - The Empire Strikes Back
Output:",(D),0.8
122,7,"Q: Can you suggest a movie that is similar to the movies in Dances with Wolves, The Shawshank Redemption, Stargate, Tombstone?
Options:
(A) Frankenstein Unbound
(B) One Crazy Summer
(C) Easter Parade
(D) The Fugitive
A:",(D),1.0
122,67,"Find a movie that is similar to the movies in Dances with Wolves, The Shawshank Redemption, Tombstone, Stargate.
Choose an option from the following: (A) One Crazy Summer
(B) The Fugitive
(C) Easter Parade
(D) Frankenstein Unbound",(B),0.8
122,118,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to select the movie that is most similar to the given list of movies.
List of movies: The Shawshank Redemption, Dances with Wolves, Stargate, Tombstone
Options:
(A) One Crazy Summer
(B) The Fugitive
(C) Frankenstein Unbound
(D) Easter Parade
Output:",(B),0.6
122,129,"Given a 'movie_list' and a set of 'options', recommend movies similar to the 'movie_list' in a multi-choice format.
movie_list: Stargate, The Shawshank Redemption, Tombstone, Dances with Wolves
Options:
(A) Frankenstein Unbound
(B) The Fugitive
(C) Easter Parade
(D) One Crazy Summer
Output:",(B),0.8
122,159,"Based on your movie preferences, we can recommend similar movies for you to watch. Please select the movie from the list below that is most similar to the movies you have enjoyed watching.
Given list of movies: Tombstone, Stargate, Dances with Wolves, The Shawshank Redemption
Options:
(A) The Fugitive
(B) One Crazy Summer
(C) Frankenstein Unbound
(D) Easter Parade
Output:",(A),0.8
123,29,"Q: Can you recommend a movie similar to the following list: Batman, Terminator 2 Judgment Day, Aladdin, The Lion King? Here are some options to choose from:
(A) The Proposition
(B) Killing Me Softly
(C) Pretty Woman
(D) A King in New York
A:",(C),1.0
123,45,"Q: Can you recommend a movie similar to the following Terminator 2 Judgment Day, Aladdin, Batman, The Lion King?
Choose from the following options:
(A) Pretty Woman
(B) The Proposition
(C) A King in New York
(D) Killing Me Softly
A:",(A),0.2
123,55,"You need to find a movie that is similar to Terminator 2 Judgment Day, Batman, Aladdin, The Lion King. You will be given a list of recommended movies to choose from, which are: (A) Killing Me Softly
(B) A King in New York
(C) Pretty Woman
(D) The Proposition.",(C),0.8
123,81,"Your task is to recommend a movie similar to the list of movies provided in Batman, The Lion King, Aladdin, Terminator 2 Judgment Day. You will be given a set of (A) The Proposition
(B) Killing Me Softly
(C) Pretty Woman
(D) A King in New York to choose from.",(C),0.2
123,164,"Given a list of movies, recommend similar movies to watch. Choose the best option from the given list of movie options.
Movie list: Aladdin, Terminator 2 Judgment Day, The Lion King, Batman
Options:
(A) Killing Me Softly
(B) The Proposition
(C) Pretty Woman
(D) A King in New York
Output:",(C),1.0
124,26,"Q: Can you recommend a movie similar to Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Usual Suspects, The Lord of the Rings The Return of the King? Choose from the following options:
Options:
(A) Boyz N the Hood
(B) LA Confidential
(C) PS I Love You
(D) Let It Ride
A:",(B),1.0
124,57,"Please recommend a movie that is similar to The Usual Suspects, The Lord of the Rings The Return of the King, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back from the following options: (A) PS I Love You
(B) Boyz N the Hood
(C) Let It Ride
(D) LA Confidential.",(D),1.0
124,118,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to select the movie that is most similar to the given list of movies.
List of movies: The Usual Suspects, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Lord of the Rings The Return of the King
Options:
(A) PS I Love You
(B) Boyz N the Hood
(C) Let It Ride
(D) LA Confidential
Output:",(D),0.8
124,139,"Given a list of movies The Lord of the Rings The Return of the King, Star Wars Episode IV - A New Hope, The Usual Suspects, Star Wars Episode V - The Empire Strikes Back, recommend a movie similar to them by selecting one of the options provided in (A) PS I Love You
(B) LA Confidential
(C) Let It Ride
(D) Boyz N the Hood.
Output:",(B),1.0
124,163,"Given a list of movies, recommend similar movies from a list of options.
Movie list: Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Usual Suspects, The Lord of the Rings The Return of the King
Options:
(A) PS I Love You
(B) LA Confidential
(C) Let It Ride
(D) Boyz N the Hood
Output:",(B),0.8
125,18,"Q: Can you recommend a movie similar to the ones in Dances with Wolves, The Shawshank Redemption, Stargate, The Fugitive?
Choose from the following options:
(A) Beauty of the Day
(B) Pulp Fiction
(C) An
(D) Angel at My Table
A:",(B),0.8
125,48,"Please suggest a movie that is similar to Dances with Wolves, The Shawshank Redemption, The Fugitive, Stargate. Here are some options you can choose from: (A) An
(B) Beauty of the Day
(C) Pulp Fiction
(D) Angel at My Table.",(C),0.0
