question_id,prompt,correct_answer,distractor,correct
1588,"Q: In an alphabetical order, which word comes first, ""restaurant"" or ""candy""?
A:",candy,restaurant,0.4
1589,"Q: In an alphabetical order, which word comes first, ""somebody"" or ""stomach""?
A:",somebody,stomach,0.05
1590,"Q: In an alphabetical order, which word comes first, ""spend"" or ""shout""?
A:",shout,spend,0.95
1591,"Q: In an alphabetical order, which word comes first, ""still"" or ""ruler""?
A:",ruler,still,0.25
1592,"Q: In an alphabetical order, which word comes first, ""comfortable"" or ""when""?
A:",comfortable,when,0.15
1593,"Q: In an alphabetical order, which word comes first, ""pair"" or ""climb""?
A:",climb,pair,0.3
1594,"Q: In an alphabetical order, which word comes first, ""cover"" or ""always""?
A:",always,cover,0.4
1595,"Q: In an alphabetical order, which word comes first, ""most"" or ""bad""?
A:",bad,most,0.15
1596,"Q: In an alphabetical order, which word comes first, ""mix"" or ""actor""?
A:",actor,mix,0.85
1597,"Q: In an alphabetical order, which word comes first, ""grandparent"" or ""address""?
A:",address,grandparent,0.4
1598,"Q: In an alphabetical order, which word comes first, ""save"" or ""cartoon""?
A:",cartoon,save,0.5
1599,"Q: In an alphabetical order, which word comes first, ""deck"" or ""course""?
A:",course,deck,0.7
1600,"Q: In an alphabetical order, which word comes first, ""foggy"" or ""try""?
A:",foggy,try,0.05
1601,"Q: In an alphabetical order, which word comes first, ""upstairs"" or ""mail""?
A:",mail,upstairs,0.7
1602,"Q: In an alphabetical order, which word comes first, ""twice"" or ""thank""?
A:",thank,twice,0.5
1603,"Q: In an alphabetical order, which word comes first, ""toothache"" or ""when""?
A:",toothache,when,0.05
1604,"Q: In an alphabetical order, which word comes first, ""listen"" or ""great""?
A:",great,listen,0.2
1605,"Q: In an alphabetical order, which word comes first, ""cover"" or ""pillow""?
A:",cover,pillow,0.1
1606,"Q: In an alphabetical order, which word comes first, ""honey"" or ""minute""?
A:",honey,minute,0.0
1607,"Q: In an alphabetical order, which word comes first, ""surprised"" or ""roommate""?
A:",roommate,surprised,0.65
1608,"Q: In an alphabetical order, which word comes first, ""stamp"" or ""possible""?
A:",possible,stamp,0.25
1609,"Q: In an alphabetical order, which word comes first, ""opposite"" or ""number""?
A:",number,opposite,0.9
1610,"Q: In an alphabetical order, which word comes first, ""handball"" or ""dressed""?
A:",dressed,handball,0.35
1611,"Q: In an alphabetical order, which word comes first, ""look"" or ""get""?
A:",get,look,0.75
1612,"Q: In an alphabetical order, which word comes first, ""cookie"" or ""time""?
A:",cookie,time,0.15
1613,"Q: In an alphabetical order, which word comes first, ""study"" or ""almost""?
A:",almost,study,0.75
1614,"Q: In an alphabetical order, which word comes first, ""unfortunately"" or ""average""?
A:",average,unfortunately,0.25
1615,"Q: In an alphabetical order, which word comes first, ""forest"" or ""document""?
A:",document,forest,0.8
1616,"Q: In an alphabetical order, which word comes first, ""till"" or ""song""?
A:",song,till,0.7
1617,"Q: In an alphabetical order, which word comes first, ""hers"" or ""by""?
A:",by,hers,0.45
1618,"Q: In an alphabetical order, which word comes first, ""crazy"" or ""trip""?
A:",crazy,trip,0.3
1619,"Q: In an alphabetical order, which word comes first, ""dance"" or ""supper""?
A:",dance,supper,0.2
1620,"Q: In an alphabetical order, which word comes first, ""describe"" or ""hard""?
A:",describe,hard,0.1
1621,"Q: In an alphabetical order, which word comes first, ""refrigerator"" or ""quiz""?
A:",quiz,refrigerator,0.45
1622,"Q: In an alphabetical order, which word comes first, ""ear"" or ""thank""?
A:",ear,thank,0.35
1623,"Q: In an alphabetical order, which word comes first, ""average"" or ""singer""?
A:",average,singer,0.25
1624,"Q: In an alphabetical order, which word comes first, ""train"" or ""fan""?
A:",fan,train,0.75
1625,"Q: In an alphabetical order, which word comes first, ""he"" or ""side""?
A:",he,side,0.7
1626,"Q: In an alphabetical order, which word comes first, ""company"" or ""read""?
A:",company,read,0.25
1627,"Q: In an alphabetical order, which word comes first, ""twice"" or ""there""?
A:",there,twice,0.4
1628,"Q: In an alphabetical order, which word comes first, ""attractive"" or ""surf""?
A:",attractive,surf,0.8
1629,"Q: In an alphabetical order, which word comes first, ""quickly"" or ""shelf""?
A:",quickly,shelf,0.05
1630,"Q: In an alphabetical order, which word comes first, ""coat"" or ""tree""?
A:",coat,tree,0.25
1631,"Q: In an alphabetical order, which word comes first, ""cabinet"" or ""age""?
A:",age,cabinet,0.0
1632,"Q: In an alphabetical order, which word comes first, ""famous"" or ""mushroom""?
A:",famous,mushroom,0.2
1633,"Q: In an alphabetical order, which word comes first, ""here"" or ""city""?
A:",city,here,0.5
1634,"Q: In an alphabetical order, which word comes first, ""real"" or ""more""?
A:",more,real,0.5
1635,"Q: In an alphabetical order, which word comes first, ""theater"" or ""stage""?
A:",stage,theater,0.15
1636,"Q: In an alphabetical order, which word comes first, ""speak"" or ""honey""?
A:",honey,speak,0.45
1637,"Q: In an alphabetical order, which word comes first, ""expensive"" or ""snack""?
A:",expensive,snack,0.6
1638,"Q: In an alphabetical order, which word comes first, ""subway"" or ""cabinet""?
A:",cabinet,subway,0.55
1639,"Q: In an alphabetical order, which word comes first, ""mom"" or ""jacket""?
A:",jacket,mom,0.45
1640,"Q: In an alphabetical order, which word comes first, ""hair"" or ""banking""?
A:",banking,hair,0.8
1641,"Q: In an alphabetical order, which word comes first, ""flight"" or ""red""?
A:",flight,red,0.95
1642,"Q: In an alphabetical order, which word comes first, ""this"" or ""heart""?
A:",heart,this,0.45
1643,"Q: In an alphabetical order, which word comes first, ""below"" or ""attractive""?
A:",attractive,below,0.05
1644,"Q: In an alphabetical order, which word comes first, ""battery"" or ""hockey""?
A:",battery,hockey,0.15
1645,"Q: In an alphabetical order, which word comes first, ""coat"" or ""somebody""?
A:",coat,somebody,0.25
1646,"Q: In an alphabetical order, which word comes first, ""museum"" or ""snake""?
A:",museum,snake,0.4
1647,"Q: In an alphabetical order, which word comes first, ""friendly"" or ""view""?
A:",friendly,view,0.0
1648,"Q: In an alphabetical order, which word comes first, ""everybody"" or ""face""?
A:",everybody,face,0.3
1649,"Q: In an alphabetical order, which word comes first, ""fast"" or ""tights""?
A:",fast,tights,0.05
1650,"Q: In an alphabetical order, which word comes first, ""blanket"" or ""fan""?
A:",blanket,fan,0.1
1651,"Q: In an alphabetical order, which word comes first, ""be"" or ""even""?
A:",be,even,0.7
1652,"Q: In an alphabetical order, which word comes first, ""camp"" or ""everywhere""?
A:",camp,everywhere,0.4
1653,"Q: In an alphabetical order, which word comes first, ""hobby"" or ""year""?
A:",hobby,year,0.15
1654,"Q: In an alphabetical order, which word comes first, ""yet"" or ""both""?
A:",both,yet,1.0
1655,"Q: In an alphabetical order, which word comes first, ""also"" or ""helicopter""?
A:",also,helicopter,0.95
1656,"Q: In an alphabetical order, which word comes first, ""fill"" or ""perfume""?
A:",fill,perfume,0.7
1657,"Q: In an alphabetical order, which word comes first, ""customer"" or ""enjoy""?
A:",customer,enjoy,0.55
1658,"Q: In an alphabetical order, which word comes first, ""earn"" or ""your""?
A:",earn,your,0.0
1659,"Q: In an alphabetical order, which word comes first, ""plan"" or ""cry""?
A:",cry,plan,0.3
1660,"Q: In an alphabetical order, which word comes first, ""boring"" or ""think""?
A:",boring,think,0.0
1661,"Q: In an alphabetical order, which word comes first, ""train"" or ""things""?
A:",things,train,0.15
1662,"Q: In an alphabetical order, which word comes first, ""accident"" or ""exciting""?
A:",accident,exciting,0.5
1663,"Q: In an alphabetical order, which word comes first, ""pepper"" or ""surprised""?
A:",pepper,surprised,0.0
1664,"Q: In an alphabetical order, which word comes first, ""space"" or ""swim""?
A:",space,swim,0.45
1665,"Q: In an alphabetical order, which word comes first, ""throw"" or ""sun""?
A:",sun,throw,0.6
1666,"Q: In an alphabetical order, which word comes first, ""order"" or ""surprise""?
A:",order,surprise,0.25
1667,"Q: In an alphabetical order, which word comes first, ""thin"" or ""sunglasses""?
A:",sunglasses,thin,0.4
1668,"Q: In an alphabetical order, which word comes first, ""ever"" or ""dad""?
A:",dad,ever,0.75
1669,"Q: In an alphabetical order, which word comes first, ""average"" or ""under""?
A:",average,under,0.0
1670,"Q: In an alphabetical order, which word comes first, ""meet"" or ""exciting""?
A:",exciting,meet,0.1
1671,"Q: In an alphabetical order, which word comes first, ""fall"" or ""pleased""?
A:",fall,pleased,0.15
1672,"Q: In an alphabetical order, which word comes first, ""plastic"" or ""sure""?
A:",plastic,sure,0.35
1673,"Q: In an alphabetical order, which word comes first, ""project"" or ""piece""?
A:",piece,project,0.7
1674,"Q: In an alphabetical order, which word comes first, ""plastic"" or ""actor""?
A:",actor,plastic,0.85
1675,"Q: In an alphabetical order, which word comes first, ""excellent"" or ""jelly""?
A:",excellent,jelly,0.5
1676,"Q: In an alphabetical order, which word comes first, ""earring"" or ""river""?
A:",earring,river,0.75
1677,"Q: In an alphabetical order, which word comes first, ""repeat"" or ""playground""?
A:",playground,repeat,0.7
1678,"Q: In an alphabetical order, which word comes first, ""not"" or ""surf""?
A:",not,surf,0.7
1679,"Q: In an alphabetical order, which word comes first, ""long"" or ""shop""?
A:",long,shop,0.0
1680,"Q: In an alphabetical order, which word comes first, ""geography"" or ""exercise""?
A:",exercise,geography,0.65
1681,"Q: In an alphabetical order, which word comes first, ""black"" or ""even""?
A:",black,even,0.15
1682,"Q: In an alphabetical order, which word comes first, ""his"" or ""cup""?
A:",cup,his,0.15
1683,"Q: In an alphabetical order, which word comes first, ""adult"" or ""sweater""?
A:",adult,sweater,0.45
1684,"Q: In an alphabetical order, which word comes first, ""yourself"" or ""straight""?
A:",straight,yourself,0.2
1685,"Q: In an alphabetical order, which word comes first, ""street"" or ""surf""?
A:",street,surf,0.65
1686,"Q: In an alphabetical order, which word comes first, ""need"" or ""fantastic""?
A:",fantastic,need,0.0
1687,"Q: In an alphabetical order, which word comes first, ""die"" or ""fast""?
A:",die,fast,0.6
1688,"Q: In an alphabetical order, which word comes first, ""next"" or ""worst""?
A:",next,worst,0.25
1689,"Q: In an alphabetical order, which word comes first, ""teenager"" or ""school""?
A:",school,teenager,0.45
1690,"Q: In an alphabetical order, which word comes first, ""magazine"" or ""sugar""?
A:",magazine,sugar,0.2
1691,"Q: In an alphabetical order, which word comes first, ""visit"" or ""easily""?
A:",easily,visit,0.35
1692,"Q: In an alphabetical order, which word comes first, ""start"" or ""mail""?
A:",mail,start,0.1
1693,"Q: In an alphabetical order, which word comes first, ""card"" or ""bus""?
A:",bus,card,0.0
1694,"Q: In an alphabetical order, which word comes first, ""dream"" or ""temperature""?
A:",dream,temperature,0.45
1695,"Q: In an alphabetical order, which word comes first, ""hand"" or ""example""?
A:",example,hand,0.75
1696,"Q: In an alphabetical order, which word comes first, ""liter"" or ""studies""?
A:",liter,studies,0.1
1697,"Q: In an alphabetical order, which word comes first, ""difference"" or ""new""?
A:",difference,new,0.2
1698,"Q: In an alphabetical order, which word comes first, ""steal"" or ""elephant""?
A:",elephant,steal,0.35
1699,"Q: In an alphabetical order, which word comes first, ""amazing"" or ""wear""?
A:",amazing,wear,0.95
1700,"Q: In an alphabetical order, which word comes first, ""mushroom"" or ""orange""?
A:",mushroom,orange,0.4
1701,"Q: In an alphabetical order, which word comes first, ""farm"" or ""corner""?
A:",corner,farm,0.65
1702,"Q: In an alphabetical order, which word comes first, ""busy"" or ""dinner""?
A:",busy,dinner,0.1
1703,"Q: In an alphabetical order, which word comes first, ""from"" or ""indoor""?
A:",from,indoor,0.1
1704,"Q: In an alphabetical order, which word comes first, ""course"" or ""off""?
A:",course,off,0.65
1705,"Q: In an alphabetical order, which word comes first, ""grandfather"" or ""line""?
A:",grandfather,line,0.35
1706,"Q: In an alphabetical order, which word comes first, ""cola"" or ""during""?
A:",cola,during,0.0
1707,"Q: In an alphabetical order, which word comes first, ""practice"" or ""fire""?
A:",fire,practice,0.15
1708,"Q: In an alphabetical order, which word comes first, ""yourself"" or ""remember""?
A:",remember,yourself,0.5
1709,"Q: In an alphabetical order, which word comes first, ""year"" or ""duck""?
A:",duck,year,0.75
1710,"Q: In an alphabetical order, which word comes first, ""light"" or ""dollar""?
A:",dollar,light,0.1
1711,"Q: In an alphabetical order, which word comes first, ""surprised"" or ""inside""?
A:",inside,surprised,0.75
1712,"Q: In an alphabetical order, which word comes first, ""everywhere"" or ""address""?
A:",address,everywhere,0.7
1713,"Q: In an alphabetical order, which word comes first, ""fail"" or ""bad""?
A:",bad,fail,0.15
1714,"Q: In an alphabetical order, which word comes first, ""unusual"" or ""bring""?
A:",bring,unusual,0.15
1715,"Q: In an alphabetical order, which word comes first, ""video"" or ""sound""?
A:",sound,video,0.7
1716,"Q: In an alphabetical order, which word comes first, ""strong"" or ""calendar""?
A:",calendar,strong,1.0
1717,"Q: In an alphabetical order, which word comes first, ""crazy"" or ""dollar""?
A:",crazy,dollar,0.65
1718,"Q: In an alphabetical order, which word comes first, ""start"" or ""foreign""?
A:",foreign,start,0.85
1719,"Q: In an alphabetical order, which word comes first, ""day"" or ""along""?
A:",along,day,0.15
1720,"Q: In an alphabetical order, which word comes first, ""wrong"" or ""missing""?
A:",missing,wrong,0.25
1721,"Q: In an alphabetical order, which word comes first, ""sure"" or ""put""?
A:",put,sure,0.5
1722,"Q: In an alphabetical order, which word comes first, ""idea"" or ""winter""?
A:",idea,winter,0.5
1723,"Q: In an alphabetical order, which word comes first, ""also"" or ""remember""?
A:",also,remember,0.9
1724,"Q: In an alphabetical order, which word comes first, ""menu"" or ""complete""?
A:",complete,menu,0.3
1725,"Q: In an alphabetical order, which word comes first, ""to"" or ""crazy""?
A:",crazy,to,0.15
1726,"Q: In an alphabetical order, which word comes first, ""fly"" or ""next""?
A:",fly,next,0.45
1727,"Q: In an alphabetical order, which word comes first, ""soap"" or ""latest""?
A:",latest,soap,0.1
1728,"Q: In an alphabetical order, which word comes first, ""easily"" or ""black""?
A:",black,easily,0.2
1729,"Q: In an alphabetical order, which word comes first, ""badminton"" or ""table""?
A:",badminton,table,0.15
1730,"Q: In an alphabetical order, which word comes first, ""breakfast"" or ""chair""?
A:",breakfast,chair,0.35
1731,"Q: In an alphabetical order, which word comes first, ""fit"" or ""unhappy""?
A:",fit,unhappy,0.0
1732,"Q: In an alphabetical order, which word comes first, ""good"" or ""through""?
A:",good,through,0.05
1733,"Q: In an alphabetical order, which word comes first, ""right"" or ""painter""?
A:",painter,right,0.8
1734,"Q: In an alphabetical order, which word comes first, ""cracker"" or ""fact""?
A:",cracker,fact,0.7
1735,"Q: In an alphabetical order, which word comes first, ""sometimes"" or ""agree""?
A:",agree,sometimes,0.9
1736,"Q: In an alphabetical order, which word comes first, ""school"" or ""verb""?
A:",school,verb,0.8
1737,"Q: In an alphabetical order, which word comes first, ""further"" or ""neck""?
A:",further,neck,0.05
1738,"Q: In an alphabetical order, which word comes first, ""buy"" or ""shorts""?
A:",buy,shorts,0.45
1739,"Q: In an alphabetical order, which word comes first, ""more"" or ""pet""?
A:",more,pet,0.7
1740,"Q: In an alphabetical order, which word comes first, ""here"" or ""model""?
A:",here,model,0.15
1741,"Q: In an alphabetical order, which word comes first, ""put"" or ""chicken""?
A:",chicken,put,0.6
1742,"Q: In an alphabetical order, which word comes first, ""lose"" or ""worse""?
A:",lose,worse,0.45
1743,"Q: In an alphabetical order, which word comes first, ""sea"" or ""famous""?
A:",famous,sea,0.0
1744,"Q: In an alphabetical order, which word comes first, ""elevator"" or ""sunglasses""?
A:",elevator,sunglasses,0.3
1745,"Q: In an alphabetical order, which word comes first, ""rich"" or ""deep""?
A:",deep,rich,0.05
1746,"Q: In an alphabetical order, which word comes first, ""well"" or ""still""?
A:",still,well,0.0
1747,"Q: In an alphabetical order, which word comes first, ""occupation"" or ""guy""?
A:",guy,occupation,0.1
1748,"Q: In an alphabetical order, which word comes first, ""superlative"" or ""center""?
A:",center,superlative,0.4
1749,"Q: In an alphabetical order, which word comes first, ""pass"" or ""restaurant""?
A:",pass,restaurant,0.4
1750,"Q: In an alphabetical order, which word comes first, ""play"" or ""directions""?
A:",directions,play,0.3
1751,"Q: In an alphabetical order, which word comes first, ""color"" or ""restaurant""?
A:",color,restaurant,0.55
1752,"Q: In an alphabetical order, which word comes first, ""friend"" or ""back""?
A:",back,friend,0.5
1753,"Q: In an alphabetical order, which word comes first, ""highway"" or ""dog""?
A:",dog,highway,0.0
1754,"Q: In an alphabetical order, which word comes first, ""cold"" or ""activity""?
A:",activity,cold,0.45
1755,"Q: In an alphabetical order, which word comes first, ""traffic"" or ""pleased""?
A:",pleased,traffic,0.25
1756,"Q: In an alphabetical order, which word comes first, ""movie"" or ""thunderstorm""?
A:",movie,thunderstorm,0.65
1757,"Q: In an alphabetical order, which word comes first, ""cartoon"" or ""woman""?
A:",cartoon,woman,0.45
1758,"Q: In an alphabetical order, which word comes first, ""fair"" or ""save""?
A:",fair,save,0.15
1759,"Q: In an alphabetical order, which word comes first, ""singular"" or ""wide""?
A:",singular,wide,0.2
1760,"Q: In an alphabetical order, which word comes first, ""notes"" or ""channel""?
A:",channel,notes,0.7
1761,"Q: In an alphabetical order, which word comes first, ""fruit"" or ""barbecue""?
A:",barbecue,fruit,0.15
1762,"Q: In an alphabetical order, which word comes first, ""skateboard"" or ""office""?
A:",office,skateboard,0.45
1763,"Q: In an alphabetical order, which word comes first, ""singer"" or ""club""?
A:",club,singer,0.1
1764,"Q: In an alphabetical order, which word comes first, ""size"" or ""rap""?
A:",rap,size,0.05
1765,"Q: In an alphabetical order, which word comes first, ""kiss"" or ""straight""?
A:",kiss,straight,0.3
1766,"Q: In an alphabetical order, which word comes first, ""perfume"" or ""guidebook""?
A:",guidebook,perfume,1.0
1767,"Q: In an alphabetical order, which word comes first, ""possible"" or ""tall""?
A:",possible,tall,0.1
1768,"Q: In an alphabetical order, which word comes first, ""think"" or ""instrument""?
A:",instrument,think,0.85
1769,"Q: In an alphabetical order, which word comes first, ""bank"" or ""afternoon""?
A:",afternoon,bank,0.2
1770,"Q: In an alphabetical order, which word comes first, ""pizza"" or ""butter""?
A:",butter,pizza,0.65
1771,"Q: In an alphabetical order, which word comes first, ""apartment"" or ""king""?
A:",apartment,king,0.25
1772,"Q: In an alphabetical order, which word comes first, ""just"" or ""ad""?
A:",ad,just,0.3
1773,"Q: In an alphabetical order, which word comes first, ""excellent"" or ""mix""?
A:",excellent,mix,0.65
1774,"Q: In an alphabetical order, which word comes first, ""first"" or ""house""?
A:",first,house,0.9
1775,"Q: In an alphabetical order, which word comes first, ""photography"" or ""arrive""?
A:",arrive,photography,0.3
1776,"Q: In an alphabetical order, which word comes first, ""things"" or ""north""?
A:",north,things,0.65
1777,"Q: In an alphabetical order, which word comes first, ""paper"" or ""different""?
A:",different,paper,0.6
1778,"Q: In an alphabetical order, which word comes first, ""plant"" or ""neck""?
A:",neck,plant,0.7
1779,"Q: In an alphabetical order, which word comes first, ""evening"" or ""mistake""?
A:",evening,mistake,0.0
1780,"Q: In an alphabetical order, which word comes first, ""cat"" or ""ask""?
A:",ask,cat,0.25
1781,"Q: In an alphabetical order, which word comes first, ""grandparent"" or ""hobby""?
A:",grandparent,hobby,0.3
1782,"Q: In an alphabetical order, which word comes first, ""singular"" or ""dress""?
A:",dress,singular,0.95
1783,"Q: In an alphabetical order, which word comes first, ""anymore"" or ""bat""?
A:",anymore,bat,0.35
1784,"Q: In an alphabetical order, which word comes first, ""certainly"" or ""here""?
A:",certainly,here,0.05
1785,"Q: In an alphabetical order, which word comes first, ""question"" or ""build""?
A:",build,question,0.35
1786,"Q: In an alphabetical order, which word comes first, ""leather"" or ""minus""?
A:",leather,minus,0.0
1787,"Q: In an alphabetical order, which word comes first, ""dog"" or ""subway""?
A:",dog,subway,0.4
1788,"Q: In an alphabetical order, which word comes first, ""sure"" or ""television""?
A:",sure,television,0.15
1789,"Q: In an alphabetical order, which word comes first, ""occupation"" or ""spoon""?
A:",occupation,spoon,0.7
1790,"Q: In an alphabetical order, which word comes first, ""both"" or ""businesswoman""?
A:",both,businesswoman,0.5
1791,"Q: In an alphabetical order, which word comes first, ""history"" or ""actually""?
A:",actually,history,0.35
1792,"Q: In an alphabetical order, which word comes first, ""record"" or ""wash""?
A:",record,wash,0.4
1793,"Q: In an alphabetical order, which word comes first, ""digital"" or ""fly""?
A:",digital,fly,0.15
1794,"Q: In an alphabetical order, which word comes first, ""ring"" or ""health""?
A:",health,ring,0.5
1795,"Q: In an alphabetical order, which word comes first, ""exactly"" or ""blue""?
A:",blue,exactly,0.0
1796,"Q: In an alphabetical order, which word comes first, ""competition"" or ""job""?
A:",competition,job,0.0
1797,"Q: In an alphabetical order, which word comes first, ""painting"" or ""color""?
A:",color,painting,0.25
1798,"Q: In an alphabetical order, which word comes first, ""weekend"" or ""hand""?
A:",hand,weekend,0.2
1799,"Q: In an alphabetical order, which word comes first, ""stove"" or ""mosque""?
A:",mosque,stove,0.25
1800,"Q: In an alphabetical order, which word comes first, ""else"" or ""worry""?
A:",else,worry,0.85
1801,"Q: In an alphabetical order, which word comes first, ""normal"" or ""finally""?
A:",finally,normal,0.0
1802,"Q: In an alphabetical order, which word comes first, ""blanket"" or ""diary""?
A:",blanket,diary,0.0
1803,"Q: In an alphabetical order, which word comes first, ""country"" or ""clearly""?
A:",clearly,country,0.1
1804,"Q: In an alphabetical order, which word comes first, ""much"" or ""plural""?
A:",much,plural,0.1
1805,"Q: In an alphabetical order, which word comes first, ""sound"" or ""notebook""?
A:",notebook,sound,0.35
1806,"Q: In an alphabetical order, which word comes first, ""year"" or ""view""?
A:",view,year,0.6
1807,"Q: In an alphabetical order, which word comes first, ""message"" or ""text""?
A:",message,text,0.4
1808,"Q: In an alphabetical order, which word comes first, ""different"" or ""much""?
A:",different,much,0.25
1809,"Q: In an alphabetical order, which word comes first, ""pool"" or ""their""?
A:",pool,their,0.0
1810,"Q: In an alphabetical order, which word comes first, ""movie"" or ""adventure""?
A:",adventure,movie,0.35
1811,"Q: In an alphabetical order, which word comes first, ""same"" or ""however""?
A:",however,same,0.45
1812,"Q: In an alphabetical order, which word comes first, ""grandmother"" or ""sky""?
A:",grandmother,sky,0.45
1813,"Q: In an alphabetical order, which word comes first, ""gift"" or ""anything""?
A:",anything,gift,1.0
1814,"Q: In an alphabetical order, which word comes first, ""repair"" or ""homework""?
A:",homework,repair,0.35
1815,"Q: In an alphabetical order, which word comes first, ""north"" or ""serve""?
A:",north,serve,0.7
1816,"Q: In an alphabetical order, which word comes first, ""young"" or ""luggage""?
A:",luggage,young,0.5
1817,"Q: In an alphabetical order, which word comes first, ""movie"" or ""painter""?
A:",movie,painter,0.2
1818,"Q: In an alphabetical order, which word comes first, ""guest"" or ""dressed""?
A:",dressed,guest,0.1
1819,"Q: In an alphabetical order, which word comes first, ""grilled"" or ""famous""?
A:",famous,grilled,0.35
1820,"Q: In an alphabetical order, which word comes first, ""folder"" or ""popular""?
A:",folder,popular,0.05
1821,"Q: In an alphabetical order, which word comes first, ""everything"" or ""mouth""?
A:",everything,mouth,0.0
1822,"Q: In an alphabetical order, which word comes first, ""terrible"" or ""yes""?
A:",terrible,yes,0.25
1823,"Q: In an alphabetical order, which word comes first, ""star"" or ""machine""?
A:",machine,star,0.05
1824,"Q: In an alphabetical order, which word comes first, ""baby"" or ""that""?
A:",baby,that,0.35
1825,"Q: In an alphabetical order, which word comes first, ""speaker"" or ""around""?
A:",around,speaker,0.0
1826,"Q: In an alphabetical order, which word comes first, ""granddad"" or ""behind""?
A:",behind,granddad,0.65
1827,"Q: In an alphabetical order, which word comes first, ""chair"" or ""sit""?
A:",chair,sit,0.75
1828,"Q: In an alphabetical order, which word comes first, ""wallet"" or ""meet""?
A:",meet,wallet,0.25
1829,"Q: In an alphabetical order, which word comes first, ""yet"" or ""tired""?
A:",tired,yet,0.2
1830,"Q: In an alphabetical order, which word comes first, ""early"" or ""international""?
A:",early,international,0.0
1831,"Q: In an alphabetical order, which word comes first, ""cricket"" or ""pack""?
A:",cricket,pack,0.2
1832,"Q: In an alphabetical order, which word comes first, ""after"" or ""software""?
A:",after,software,0.45
1833,"Q: In an alphabetical order, which word comes first, ""studies"" or ""memory""?
A:",memory,studies,1.0
1834,"Q: In an alphabetical order, which word comes first, ""have"" or ""your""?
A:",have,your,0.05
1835,"Q: In an alphabetical order, which word comes first, ""racket"" or ""singer""?
A:",racket,singer,0.35
1836,"Q: In an alphabetical order, which word comes first, ""stand"" or ""dressed""?
A:",dressed,stand,0.2
1837,"Q: In an alphabetical order, which word comes first, ""night"" or ""answer""?
A:",answer,night,0.65
1838,"Q: In an alphabetical order, which word comes first, ""mail"" or ""his""?
A:",his,mail,0.85
1839,"Q: In an alphabetical order, which word comes first, ""details"" or ""west""?
A:",details,west,0.5
1840,"Q: In an alphabetical order, which word comes first, ""twice"" or ""sign""?
A:",sign,twice,0.5
1841,"Q: In an alphabetical order, which word comes first, ""tourist"" or ""airplane""?
A:",airplane,tourist,0.4
1842,"Q: In an alphabetical order, which word comes first, ""boyfriend"" or ""handball""?
A:",boyfriend,handball,0.85
1843,"Q: In an alphabetical order, which word comes first, ""actually"" or ""sink""?
A:",actually,sink,0.3
1844,"Q: In an alphabetical order, which word comes first, ""tonight"" or ""identification""?
A:",identification,tonight,0.75
1845,"Q: In an alphabetical order, which word comes first, ""case"" or ""except""?
A:",case,except,0.3
1846,"Q: In an alphabetical order, which word comes first, ""possible"" or ""animal""?
A:",animal,possible,0.55
1847,"Q: In an alphabetical order, which word comes first, ""pen"" or ""yogurt""?
A:",pen,yogurt,0.8
1848,"Q: In an alphabetical order, which word comes first, ""kitchen"" or ""click""?
A:",click,kitchen,0.6
1849,"Q: In an alphabetical order, which word comes first, ""curtain"" or ""stomach""?
A:",curtain,stomach,0.0
1850,"Q: In an alphabetical order, which word comes first, ""chemistry"" or ""calendar""?
A:",calendar,chemistry,0.55
1851,"Q: In an alphabetical order, which word comes first, ""it"" or ""below""?
A:",below,it,0.5
1852,"Q: In an alphabetical order, which word comes first, ""subway"" or ""anyone""?
A:",anyone,subway,0.7
1853,"Q: In an alphabetical order, which word comes first, ""yesterday"" or ""machine""?
A:",machine,yesterday,0.4
1854,"Q: In an alphabetical order, which word comes first, ""sick"" or ""ship""?
A:",ship,sick,0.3
1855,"Q: In an alphabetical order, which word comes first, ""schedule"" or ""decide""?
A:",decide,schedule,0.75
1856,"Q: In an alphabetical order, which word comes first, ""bad"" or ""village""?
A:",bad,village,0.05
1857,"Q: In an alphabetical order, which word comes first, ""heat"" or ""waiter""?
A:",heat,waiter,0.0
1858,"Q: In an alphabetical order, which word comes first, ""sunglasses"" or ""add""?
A:",add,sunglasses,0.9
1859,"Q: In an alphabetical order, which word comes first, ""she"" or ""chicken""?
A:",chicken,she,0.05
1860,"Q: In an alphabetical order, which word comes first, ""along"" or ""thank""?
A:",along,thank,0.65
1861,"Q: In an alphabetical order, which word comes first, ""pasta"" or ""mountain""?
A:",mountain,pasta,0.35
1862,"Q: In an alphabetical order, which word comes first, ""find"" or ""exercise""?
A:",exercise,find,0.5
1863,"Q: In an alphabetical order, which word comes first, ""playground"" or ""volleyball""?
A:",playground,volleyball,0.55
1864,"Q: In an alphabetical order, which word comes first, ""woman"" or ""strange""?
A:",strange,woman,0.0
1865,"Q: In an alphabetical order, which word comes first, ""accident"" or ""his""?
A:",accident,his,0.0
1866,"Q: In an alphabetical order, which word comes first, ""nationality"" or ""beard""?
A:",beard,nationality,0.1
1867,"Q: In an alphabetical order, which word comes first, ""puzzle"" or ""sugar""?
A:",puzzle,sugar,0.15
1868,"Q: In an alphabetical order, which word comes first, ""bed"" or ""dry""?
A:",bed,dry,0.05
1869,"Q: In an alphabetical order, which word comes first, ""cut"" or ""sneaker""?
A:",cut,sneaker,0.1
1870,"Q: In an alphabetical order, which word comes first, ""waiter"" or ""brush""?
A:",brush,waiter,0.0
